4	5	5	20
0	  37.7514	-122.3944	0	0	540	1140
1	  37.6178	-122.3853	0	3	613	613
2	  37.7816	-122.4145	0	3	891	891
3	  37.7883	-122.4165	0	3	624	624
4	  37.7871	-122.4266	0	3	711	711
5	  37.7857	-122.4113	0	3	675	675
6	  37.7869	-122.4049	0	1	1003	1063
7	  37.7792	-122.3955	0	1	673	733
8	  37.7118	-122.2122	0	1	732	792
9	  37.8081	-122.4158	0	1	669	729
10	  37.7917	-122.3980	0	1	1007	1067
11	  37.7935	-122.3999	0	1	730	790
12	  37.7823	-122.3997	0	1	864	924
13	  37.7692	-122.4696	0	1	922	982
14	  37.8002	-122.4475	0	1	758	818
15	  37.8002	-122.4311	0	1	782	842
16	  37.8078	-122.4108	0	1	658	718
17	  37.7867	-122.4028	0	1	677	737
18	  37.7574	-122.4126	0	1	1002	1062
19	  37.7837	-122.3941	0	1	1003	1063
20	  37.7292	-122.3741	0	1	578	638
21	  37.7292	-122.3741	0	1	998	1058
22	  37.7891	-122.4102	0	1	646	706
23	  37.7780	-122.4296	0	1	599	659
24	  37.7809	-122.4326	0	1	697	757
25	  37.8031	-122.4198	0	1	808	868
26	  37.7806	-122.4023	0	-3	613	613
27	  37.7962	-122.4192	0	-3	891	891
28	  37.7883	-122.4165	0	-3	624	624
29	  37.7908	-122.4325	0	-3	711	711
30	  37.7899	-122.3948	0	-3	675	675
31	  37.7811	-122.4016	0	-1	1070	1140
32	  37.7844	-122.4084	0	-1	755	1140
33	  37.7950	-122.4047	0	-1	798	1140
34	  37.8076	-122.4158	0	-1	735	1140
35	  37.7911	-122.3988	0	-1	1073	1140
36	  37.7922	-122.4027	0	-1	796	1140
37	  37.7903	-122.3912	0	-1	931	1140
38	  37.7637	-122.4568	0	-1	989	1140
39	  37.7995	-122.4235	0	-1	824	1140
40	  37.7990	-122.4242	0	-1	849	1140
41	  37.7908	-122.4183	0	-1	724	1140
42	  37.7948	-122.4014	0	-1	746	1140
43	  37.8014	-122.4317	0	-1	1068	1140
44	  37.7820	-122.3921	0	-1	1070	1140
45	  37.7342	-122.3975	0	-1	645	1140
46	  37.7342	-122.3975	0	-1	1064	1140
47	  37.7871	-122.4169	0	-1	712	1140
48	  37.7780	-122.4297	0	-1	665	1140
49	  37.7757	-122.4329	0	-1	764	1140
50	  37.7887	-122.4053	0	-1	875	1140
