sarp-50-25-A-11,31498.9
sarp-50-25-A-12,58059.04
sarp-50-25-B-11,27435.36
sarp-50-25-B-12,45311.86
sarp-50-25-C-11,28867.2
sarp-50-25-C-12,12599.5
sarp-30-15-A-7,11237.77
sarp-30-15-A-8,13312.7
sarp-30-15-B-8,24855.15
sarp-30-15-C-7,7653.38
sarp-40-20-A-7,12536.84
sarp-40-20-A-8,12686.05
sarp-40-20-B-7,15452.52
sarp-40-20-B-8,12527.25
sarp-40-20-C-7,15035.17
sarp-40-20-C-8,12540.3
sarp-50-25-A-7,15077.59
sarp-50-25-A-8,15072.68
sarp-50-25-B-7,15085.8
sarp-50-25-B-8,15116.8
sarp-50-25-C-7,20399.47
sarp-50-25-C-8,26354
sarp-60-30-B-3,21059.2
sarp-60-30-B-4,24238.86
sarp-60-30-C-3,15888.25
