cabid lati longi timestamp sequence
2.0 37.7932 -122.4208 687.0 12.0
2.0 37.7932 -122.4139 690.0 13.0
2.0 37.7679 -122.4290 713.0 14.0
2.0 37.7668 -122.3999 725.0 15.0
2.0 37.7626 -122.3961 732.0 16.0
2.0 37.7514 -122.3943 739.0 17.0
2.0 37.6152 -122.3902 785.0 18.0
2.0 37.7851 -122.4005 800.0 19.0
2.0 37.6161 -122.3883 821.0 20.0
2.0 37.6583 -122.4848 842.0 21.0
2.0 37.6153 -122.3902 857.0 22.0
2.0 37.5313 -122.2650 878.0 23.0
2.0 37.7560 -122.4052 920.0 24.0
2.0 37.7523 -122.4183 926.0 25.0
2.0 37.7523 -122.4187 931.0 26.0
2.0 37.7483 -122.4203 933.0 27.0
2.0 37.7554 -122.4210 942.0 28.0
2.0 37.7656 -122.4221 945.0 29.0
2.0 37.7774 -122.4132 960.0 30.0
2.0 37.7862 -122.4111 964.0 31.0
2.0 37.7856 -122.4098 972.0 32.0
2.0 37.6155 -122.3844 994.0 33.0
3.0 37.7880 -122.4109 940.0 1.0
3.0 37.7903 -122.3936 956.0 2.0
3.0 37.8012 -122.4229 966.0 3.0
3.0 37.7971 -122.4280 970.0 4.0
3.0 37.7982 -122.4073 978.0 5.0
3.0 37.7966 -122.4006 982.0 6.0
3.0 37.7868 -122.4109 990.0 7.0
3.0 37.7867 -122.4047 993.0 8.0
3.0 37.7959 -122.3943 1001.0 9.0
3.0 37.7959 -122.3943 1002.0 10.0
3.0 37.8057 -122.4223 1010.0 11.0
3.0 37.8005 -122.4104 1014.0 12.0
3.0 37.7979 -122.4220 1017.0 13.0
1.0 37.7831 -122.4677 542.0 1.0
1.0 37.7810 -122.4650 543.0 2.0
1.0 37.7811 -122.4601 544.0 3.0
1.0 37.7954 -122.4081 559.0 4.0
1.0 37.7767 -122.3954 601.0 5.0
1.0 37.7786 -122.3932 602.0 6.0
1.0 37.7786 -122.3932 603.0 7.0
1.0 37.7855 -122.4078 610.0 8.0
1.0 37.7839 -122.4176 618.0 9.0
1.0 37.7840 -122.4191 619.0 10.0
1.0 37.7733 -122.4185 624.0 11.0
1.0 37.7724 -122.4190 625.0 12.0
1.0 37.7724 -122.4190 626.0 13.0
1.0 37.7928 -122.3933 636.0 14.0
1.0 37.7833 -122.3935 640.0 15.0
1.0 37.7870 -122.3886 641.0 16.0
1.0 37.7948 -122.3934 645.0 17.0
1.0 37.7846 -122.4089 655.0 18.0
1.0 37.7846 -122.4091 660.0 19.0
1.0 37.7848 -122.4094 661.0 20.0
1.0 37.7855 -122.4214 667.0 21.0
1.0 37.8067 -122.4106 695.0 22.0
1.0 37.8038 -122.4098 696.0 23.0
1.0 37.7999 -122.4090 697.0 24.0
1.0 37.8084 -122.4101 718.0 25.0
1.0 37.8080 -122.4125 719.0 26.0
1.0 37.7889 -122.4084 730.0 27.0
1.0 37.7767 -122.3955 744.0 28.0
1.0 37.7764 -122.3986 745.0 29.0
1.0 37.7877 -122.4117 751.0 30.0
1.0 37.7945 -122.4069 767.0 31.0
1.0 37.7933 -122.4067 768.0 32.0
1.0 37.7540 -122.4498 789.0 33.0
1.0 37.7299 -122.4449 800.0 34.0
1.0 37.7304 -122.4443 801.0 35.0
lati longi low_tw
37.7514 -122.4417 830.0
37.7842 -122.4461 840.0
37.7699 -122.4811 784.0
37.7483 -122.438 523.0
37.7572 -122.439 503.0
37.7787 -122.4404 814.0
37.777 -122.449 565.0
37.7522 -122.4417 726.0
37.7596 -122.392 530.0
37.7492 -122.4416 834.0
37.7515 -122.4389 598.0
37.7483 -122.437 794.0
37.755 -122.4361 514.0
37.7852 -122.4503 524.0
37.7566 -122.4381 777.0
37.752 -122.4387 489.0
37.7834 -122.4589 796.0
37.7571 -122.4388 717.0
37.7571 -122.4376 830.0
37.7759 -122.4815 526.0
37.7717 -122.4847 610.0
37.7828 -122.4482 758.0
37.7768 -122.4801 828.0
37.756 -122.4361 745.0
37.7769 -122.4863 555.0
37.7839 -122.443 498.0
37.7723 -122.4803 497.0
37.7534 -122.435 876.0
37.7548 -122.4399 827.0
37.7841 -122.4414 650.0
37.7786 -122.4455 911.0
37.7813 -122.4451 956.0
37.7795 -122.4446 527.0
37.7847 -122.4583 626.0
37.7717 -122.4835 748.0
37.7787 -122.4481 660.0
37.7747 -122.4441 837.0
37.7803 -122.4476 683.0
37.7714 -122.4842 708.0
37.7812 -122.4491 795.0
37.7767 -122.4836 920.0
37.7821 -122.4447 726.0
37.7753 -122.4861 850.0
37.7839 -122.4492 757.0
37.7792 -122.4485 894.0
37.7489 -122.4421 606.0
37.7815 -122.4544 715.0
37.7492 -122.4377 552.0
37.7825 -122.4457 932.0
37.756 -122.4377 846.0
37.7605 -122.3878 512.0
37.7712 -122.4809 514.0
37.7538 -122.4342 486.0
37.7695 -122.4867 501.0
37.7782 -122.4427 543.0
37.7537 -122.4427 896.0
37.784 -122.4584 789.0
37.7573 -122.4338 758.0
37.7841 -122.4434 664.0
37.7704 -122.4771 795.0
37.7776 -122.4419 803.0
37.7526 -122.4338 543.0
37.7748 -122.447 724.0
37.7641 -122.3837 915.0
37.7771 -122.4854 522.0
37.7841 -122.4503 505.0
37.7502 -122.4411 541.0
37.774 -122.482 856.0
37.7757 -122.4795 525.0
37.7772 -122.4431 562.0
37.7515 -122.4401 830.0
37.7603 -122.4577 840.0
37.7026 -122.4632 784.0
37.7612 -122.4967 523.0
37.763 -122.4414 503.0
37.7496 -122.4823 814.0
37.6854 -122.4562 565.0
37.792 -122.4299 726.0
37.7857 -122.4793 530.0
37.792 -122.4665 834.0
37.7827 -122.3961 598.0
37.6845 -122.4479 794.0
37.6842 -122.4348 514.0
37.7125 -122.4157 524.0
37.6871 -122.4973 777.0
37.6889 -122.4122 489.0
37.7959 -122.4616 796.0
37.7715 -122.4889 717.0
37.745 -122.4657 830.0
37.7431 -122.4525 526.0
37.7842 -122.4068 610.0
37.6708 -122.482 758.0
37.7781 -122.4808 828.0
37.6744 -122.4394 745.0
37.7863 -122.4423 555.0
37.7692 -122.4103 498.0
37.6774 -122.4322 497.0
37.7684 -122.4359 876.0
37.6905 -122.4367 827.0
37.7759 -122.4283 650.0
37.6933 -122.4266 911.0
37.7608 -122.4807 956.0
37.6816 -122.4119 527.0
37.7014 -122.4131 626.0
37.7674 -122.4201 748.0
37.7259 -122.3971 660.0
37.7534 -122.4145 837.0
37.6981 -122.4244 683.0
37.6632 -122.3982 708.0
37.7931 -122.3955 795.0
37.7631 -122.4907 920.0
37.6612 -122.4385 726.0
37.6724 -122.4603 850.0
37.7071 -122.4145 757.0
37.6781 -122.4746 894.0
37.6705 -122.4145 606.0
37.6928 -122.4701 715.0
37.714 -122.4864 552.0
37.6683 -122.4419 932.0
37.6769 -122.4675 846.0
37.7654 -122.3986 512.0
37.7638 -122.456 514.0
37.7046 -122.4396 486.0
37.7262 -122.436 501.0
37.7269 -122.4286 543.0
37.6851 -122.4813 896.0
37.7346 -122.4973 789.0
37.7987 -122.4355 758.0
37.7382 -122.4643 664.0
37.6853 -122.4025 795.0
37.7249 -122.4606 803.0
37.7098 -122.4226 543.0
37.7217 -122.4457 724.0
