cabid lati longi timestamp sequence
1.0 37.6162 -122.3883 545.0 1.0
1.0 37.7864 -122.4046 565.0 2.0
1.0 37.7716 -122.3987 586.0 3.0
1.0 37.7858 -122.4382 604.0 4.0
1.0 37.7830 -122.4275 613.0 5.0
1.0 37.7834 -122.4406 616.0 6.0
1.0 37.7816 -122.4462 630.0 7.0
1.0 37.7814 -122.4461 631.0 8.0
1.0 37.7850 -122.4420 638.0 9.0
1.0 37.7810 -122.4638 645.0 10.0
1.0 37.7215 -122.4562 667.0 11.0
1.0 37.7235 -122.4562 675.0 12.0
1.0 37.7544 -122.5023 690.0 13.0
1.0 37.7729 -122.4799 705.0 14.0
1.0 37.7875 -122.4058 723.0 15.0
1.0 37.7924 -122.3951 760.0 16.0
1.0 37.7794 -122.4185 767.0 17.0
1.0 37.7792 -122.4184 768.0 18.0
1.0 37.7902 -122.4036 776.0 19.0
1.0 37.7917 -122.3984 830.0 20.0
1.0 37.7895 -122.4082 838.0 21.0
1.0 37.7979 -122.4144 845.0 22.0
1.0 37.7992 -122.4088 851.0 23.0
1.0 37.8014 -122.4022 854.0 24.0
2.0 37.7760 -122.4211 682.0 1.0
2.0 37.8082 -122.4161 698.0 2.0
2.0 37.7996 -122.4093 702.0 3.0
2.0 37.7863 -122.4130 709.0 4.0
2.0 37.7934 -122.3988 724.0 5.0
2.0 37.7887 -122.4101 729.0 6.0
2.0 37.6793 -122.3884 770.0 7.0
2.0 37.7952 -122.4049 787.0 8.0
2.0 37.7955 -122.4033 788.0 9.0
2.0 37.7836 -122.4406 801.0 10.0
2.0 37.7795 -122.4320 806.0 11.0
2.0 37.7255 -122.4341 825.0 12.0
2.0 37.6507 -122.4068 862.0 13.0
2.0 37.7947 -122.4006 878.0 14.0
2.0 37.6019 -122.3795 937.0 15.0
2.0 37.6004 -122.3840 954.0 16.0
2.0 37.6039 -122.3825 970.0 17.0
3.0 37.7296 -122.4032 552.0 1.0
3.0 37.8021 -122.4019 566.0 2.0
3.0 37.7917 -122.4027 587.0 3.0
3.0 37.6179 -122.3871 614.0 4.0
3.0 37.6119 -122.3955 721.0 5.0
3.0 37.4257 -122.0977 743.0 6.0
3.0 37.7894 -122.4023 815.0 7.0
3.0 37.7906 -122.4324 829.0 8.0
3.0 37.7902 -122.4207 837.0 9.0
3.0 37.7886 -122.3928 846.0 10.0
3.0 37.7766 -122.3956 972.0 11.0
3.0 37.7766 -122.3958 974.0 12.0
3.0 37.7717 -122.4019 977.0 13.0
3.0 37.7874 -122.4111 985.0 14.0
3.0 37.7995 -122.4093 991.0 15.0
3.0 37.7948 -122.4002 996.0 16.0
3.0 37.7848 -122.3899 1001.0 17.0
3.0 37.7821 -122.3925 1007.0 18.0
3.0 37.7797 -122.3949 1013.0 19.0
4.0 37.7936 -122.4017 756.0 1.0
4.0 37.7904 -122.4225 762.0 2.0
4.0 37.8027 -122.4295 783.0 3.0
4.0 37.6179 -122.3857 810.0 4.0
4.0 37.7460 -122.3873 847.0 5.0
4.0 37.7815 -122.4654 866.0 6.0
4.0 37.7860 -122.4572 870.0 7.0
4.0 37.8025 -122.4306 887.0 8.0
4.0 37.7860 -122.4197 922.0 9.0
4.0 37.7637 -122.3977 932.0 10.0
lati longi low_tw
37.7438 -122.4356 801.0
37.7232 -122.4006 767.0
37.7546 -122.475 656.0
37.7094 -122.4782 939.0
37.6986 -122.3972 553.0
37.7519 -122.4978 529.0
37.7701 -122.4245 556.0
37.6567 -122.4263 855.0
37.7595 -122.4242 822.0
37.6893 -122.4606 656.0
37.7669 -122.4423 768.0
37.7349 -122.4426 960.0
37.6594 -122.413 890.0
37.6782 -122.4579 938.0
37.7715 -122.4148 523.0
37.7886 -122.427 922.0
37.784 -122.4951 854.0
37.7011 -122.4445 879.0
37.7679 -122.4817 586.0
37.799 -122.4223 846.0
37.7856 -122.4668 714.0
37.7259 -122.3904 615.0
37.7321 -122.4078 576.0
37.7569 -122.4811 527.0
37.7594 -122.4447 769.0
37.7458 -122.4218 558.0
37.7216 -122.4996 643.0
37.7067 -122.419 628.0
37.6767 -122.424 937.0
37.7125 -122.4768 619.0
37.7422 -122.4342 648.0
37.7554 -122.4033 912.0
37.7765 -122.4724 944.0
37.7637 -122.4785 751.0
37.6841 -122.4625 726.0
37.7321 -122.4819 491.0
37.7249 -122.4154 674.0
37.7671 -122.3904 522.0
37.6761 -122.3979 700.0
37.7481 -122.4619 771.0
37.7722 -122.4313 628.0
37.6501 -122.4093 569.0
37.7658 -122.4703 749.0
37.7486 -122.4553 487.0
37.6828 -122.4293 793.0
37.7134 -122.4923 884.0
37.7613 -122.4876 575.0
37.7205 -122.4842 865.0
37.6596 -122.4447 611.0
37.7078 -122.4714 698.0
37.7445 -122.4681 495.0
37.6722 -122.4019 692.0
37.6771 -122.4204 589.0
37.7579 -122.4015 799.0
37.7707 -122.4073 915.0
37.7789 -122.4588 951.0
37.6592 -122.492 770.0
37.6698 -122.4726 683.0
37.7635 -122.4658 939.0
37.7607 -122.4288 898.0
37.6791 -122.4972 679.0
37.7515 -122.4941 662.0
37.7452 -122.498 805.0
37.706 -122.4098 910.0
37.7975 -122.4775 920.0
37.7467 -122.4687 632.0
37.7575 -122.4645 819.0
37.6589 -122.4843 881.0
37.7439 -122.4787 711.0
37.7285 -122.4286 562.0
37.7633 -122.4345 801.0
37.6676 -122.4866 767.0
37.7965 -122.3967 656.0
37.6615 -122.4679 939.0
37.7371 -122.4716 553.0
37.7226 -122.4566 529.0
37.7292 -122.4505 556.0
37.6818 -122.4426 855.0
37.7027 -122.4847 822.0
37.7747 -122.495 656.0
37.6787 -122.4754 768.0
37.7196 -122.4375 960.0
37.7664 -122.4776 890.0
37.7328 -122.4351 938.0
37.6617 -122.4206 523.0
37.7778 -122.4558 922.0
37.6766 -122.4799 854.0
37.6951 -122.4296 879.0
37.6586 -122.4102 586.0
37.749 -122.4931 846.0
37.7503 -122.4491 714.0
37.6977 -122.4707 615.0
37.7201 -122.4517 576.0
37.6872 -122.4526 527.0
37.7569 -122.4391 769.0
37.7476 -122.4671 558.0
37.784 -122.4696 643.0
37.7967 -122.4033 628.0
37.6603 -122.4671 937.0
37.7434 -122.4423 619.0
37.7238 -122.43 648.0
37.779 -122.4162 912.0
37.6899 -122.4024 944.0
37.765 -122.4969 751.0
37.652 -122.4775 726.0
37.7982 -122.4547 491.0
37.6656 -122.3965 674.0
37.7659 -122.4352 522.0
37.7519 -122.4756 700.0
37.7626 -122.4097 771.0
