
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-7-6-1.txt ,0.57662,1.65404,0.724489,0.366463,17.3434,3.33495,24,2.40258,6.89183,3.0187,1.52693,72.2643,13.8956
sfsarp-7-6-2.txt ,1.42419,1.26775,0.17831,1.27113,11.5888,8.26981,24,5.93413,5.2823,0.742959,5.29637,48.2867,34.4576
sfsarp-7-6-3.txt ,0.967074,1.73421,0.40266,0.883319,5.17675,7.43042,16.5944,5.82771,10.4505,2.42648,5.32299,31.1957,44.7766
sfsarp-7-6-4.txt ,1.10932,1.49198,0.194239,0.391879,10.2434,2.17369,15.6045,7.10899,9.56121,1.24476,2.51132,65.6438,13.9299
sfsarp-7-6-5.txt ,0.351882,1.2896,0.976712,0.817863,19.0147,1.54919,24,1.46618,5.37334,4.06963,3.40776,79.2281,6.45496
sfsarp-7-7-1.txt ,1.23453,1.4532,0.36797,1.26422,11.7217,7.95834,24,5.14388,6.05499,1.53321,5.26758,48.8406,33.1597
sfsarp-7-7-2.txt ,0.341044,1.77737,0.962518,0.290338,10.4416,10.1871,24,1.42102,7.4057,4.01049,1.20974,43.5066,42.4464
sfsarp-7-7-3.txt ,1.3254,2.03685,1.00955,0.722088,5.80858,0.763035,11.6655,11.3617,17.4604,8.65417,6.18995,49.7928,6.54096
sfsarp-7-7-4.txt ,0.992713,1.34464,0.855108,0.726174,10.1488,2.63194,16.6994,5.94462,8.05202,5.1206,4.34851,60.7735,15.7607
sfsarp-7-7-5.txt ,1.41046,1.42659,0.176981,1.6547,16.5685,2.76273,24,5.87691,5.94411,0.73742,6.8946,69.0356,11.5114
sfsarp-8-5-1.txt ,1.62642,0.900078,0.383503,0.470838,4.28567,4.6121,12.2786,13.246,7.33045,3.12334,3.83461,34.9035,37.5621
sfsarp-8-5-2.txt ,1.77141,1.05888,0.40789,0.682168,10.0306,2.88595,16.8369,10.521,6.28905,2.42259,4.05162,59.5751,17.1406
sfsarp-8-5-3.txt ,1.01018,1.05933,1.00613,1.06752,15.4741,4.38274,24,4.20908,4.41388,4.1922,4.44801,64.4754,18.2614
sfsarp-8-5-4.txt ,1.33369,1.14829,0.660654,1.68671,11.4894,0.275635,16.5944,8.03697,6.91975,3.98118,10.1643,69.2368,1.66101
sfsarp-8-5-5.txt ,1.67734,0.884803,0.174076,0.845594,14.2889,3.1015,20.9722,7.99794,4.21893,0.830031,4.03198,68.1325,14.7886
sfsarp-8-6-1.txt ,1.14536,1.44031,1.03395,0.492412,7.11919,6.08721,17.3184,6.61353,8.31665,5.9702,2.84328,41.1076,35.1487
sfsarp-8-6-2.txt ,1.33369,1.3158,0.660654,1.69537,11.9229,6.40196,23.3304,5.71652,5.63985,2.83173,7.2668,51.1047,27.4404
sfsarp-8-6-3.txt ,0.969467,1.75371,0.529377,0.691077,10.0107,10.0456,24,4.03945,7.30711,2.20574,2.87949,41.7114,41.8568
sfsarp-8-6-4.txt ,1.11064,1.7238,0.636386,0.3137,14.9662,5.24932,24,4.62767,7.1825,2.65161,1.30708,62.359,21.8722
sfsarp-8-6-5.txt ,1.42826,1.78564,0.303307,0.527171,16.0672,3.88846,24,5.95108,7.44018,1.26378,2.19655,66.9465,16.2019
sfsarp-8-7-1.txt ,1.33369,1.52056,0.660654,1.67021,11.7069,6.43843,23.3304,5.71652,6.51748,2.83173,7.15896,50.1786,27.5967
sfsarp-8-7-2.txt ,1.11064,1.89295,0.636386,0.3137,9.51495,5.59037,19.059,5.82739,9.93206,3.33903,1.64594,49.9237,29.3319
sfsarp-8-7-3.txt ,1.18532,1.50397,0.892679,0.960222,8.66635,3.38588,16.5944,7.14289,9.06311,5.37939,5.78642,52.2245,20.4037
sfsarp-8-7-4.txt ,1.00234,2.08048,1.6768,1.11261,5.9968,3.84744,15.7165,6.37765,13.2376,10.6691,7.07925,38.1562,24.4803
sfsarp-8-7-5.txt ,1.57081,1.23288,0,0.600867,10.4755,2.39665,16.2767,9.65064,7.57447,0,3.69158,64.3589,14.7244
