
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-10-7-1.txt ,10,7,5,56.5593,17.0104,24.9303,3,74.91,48.6394,Optimal,48.6394,48.6442,0.00986757
sfsarp-10-7-2.txt ,10,7,7,51.606,50.8697,40.8454,3,7197.29,61.6303,Feasible,61.6303,70.6442,12.7596
sfsarp-10-7-3.txt ,10,7,7,38.2853,40.0486,33.9058,3,1499.24,44.4282,Optimal,44.4282,44.4326,0.00990264
sfsarp-10-7-4.txt ,10,7,5,41.8978,17.7608,14.7171,3,19.15,44.9415,Optimal,44.9415,44.946,0.010012
sfsarp-10-7-5.txt ,10,7,7,39.8653,40.9897,26.0817,3,6067.06,54.7733,Optimal,54.7733,54.7787,0.00985785

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-10-7-1.txt ,10,7,5,56.5593,17.0104,24.8954,3,99.53,48.6743,Optimal,48.6743,48.676,0.00349248
sfsarp-10-7-2.txt ,10,7,7,51.606,50.8697,40.7981,3,7054.93,61.6775,Feasible,61.6775,68.0347,9.34406
sfsarp-10-7-3.txt ,10,7,7,38.2853,40.0486,33.8382,3,1275.23,44.4957,Optimal,44.4957,44.5002,0.0101123
sfsarp-10-7-4.txt ,10,7,5,41.8978,17.7608,14.4686,3,6.93,45.19,Optimal,45.19,45.1941,0.00907198
sfsarp-10-7-5.txt ,10,7,7,39.8653,40.9897,26.0817,3,3512.13,54.7733,Optimal,54.7733,54.7787,0.00985785
