
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,62.08,41.42,40.6,113.1,257.2,24.1369,16.1042,15.7854,43.9736
grubhub-11-1.tsp ,40.86,46.92,21.08,65.64,174.5,23.4155,26.8883,12.0802,37.616
grubhub-11-2.tsp ,56.56,34.34,25.34,135.92,252.16,22.4302,13.6183,10.0492,53.9023
grubhub-11-3.tsp ,50.38,55.6,30.6,64.86,201.44,25.0099,27.6013,15.1906,32.1982
grubhub-11-4.tsp ,45.92,76.68,24.52,79,226.12,20.3078,33.9112,10.8438,34.9372
grubhub-11-5.tsp ,35.9,97.32,52.7,90.8,276.72,12.9734,35.1691,19.0445,32.813
grubhub-11-6.tsp ,56.94,28.32,8.18,83.82,177.26,32.1223,15.9765,4.61469,47.2865
grubhub-11-7.tsp ,59.06,6.2,8.02,114.86,188.14,31.3915,3.29542,4.26278,61.0503
grubhub-11-8.tsp ,53.54,27.32,18.04,70.44,169.34,31.6169,16.1332,10.6531,41.5968
grubhub-11-9.tsp ,39.22,50.84,32,75.08,197.14,19.8945,25.7888,16.2321,38.0846
