
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-7-7-A-1.txt ,1.85571,0,0,1.50199,20.6423,0,24,7.73211,0,0,6.25831,86.0096,0

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-7-7-A-1.txt ,1.85571,2.09821,0,1.96349,20.611,5.43016,31.9586,5.8066,6.56541,0,6.14384,64.4929,16.9913
sarp-7-7-A-2.txt ,1.84107,2.3426,0,3.1484,9.19477,5.61767,22.1445,8.31388,10.5787,0,14.2175,41.5217,25.3682
sarp-7-7-A-3.txt ,1.96371,0,0,2.71901,16.6252,0,21.308,9.21584,0,0,12.7605,78.0236,0
sarp-7-7-A-3.txt ,1.96371,1.724,0,2.80678,16.6846,5.81218,28.9913,6.77345,5.94661,0,9.68146,57.5504,20.048
sarp-7-7-A-4.txt ,1.77114,0,0,1.08025,16.5363,0,19.3877,9.13535,0,0,5.57184,85.2928,0
sarp-7-7-A-4.txt ,1.77114,2.98806,0,1.55495,18.4484,4.53725,29.2998,6.04487,10.1982,0,5.30703,62.9643,15.4856
sarp-7-7-B-1.txt ,2.28847,0,0,1.23017,21.6593,0,25.1779,9.08918,0,0,4.88592,86.0249,0
sarp-7-7-B-1.txt ,2.28847,3.40594,0,1.28774,21.2036,4.4579,32.6436,7.01045,10.4337,0,3.94484,64.9547,13.6563
sarp-7-7-B-2.txt ,2.23918,0,0,2.56991,17.3542,0,22.1633,10.1031,0,0,11.5954,78.3015,0
sarp-7-7-B-2.txt ,2.23918,3.08313,0,2.94212,9.14352,4.54466,21.9526,10.2001,14.0445,0,13.4021,41.6512,20.7021
sarp-7-7-B-3.txt ,1.89587,0,0,2.26426,19.8399,0,24,7.89947,0,0,9.43442,82.6661,0
sarp-7-7-B-3.txt ,1.89587,3.8262,0,2.18529,20.0104,4.08226,32,5.9246,11.9569,0,6.82903,62.5324,12.7571
sarp-7-7-B-4.txt ,2.09201,0,0,1.40468,20.5033,0,24,8.71669,0,0,5.85284,85.4305,0
sarp-7-7-B-4.txt ,2.09201,3.62525,0,1.74387,12.9419,3.89,24.293,8.61154,14.923,0,7.17847,53.2742,16.0128
sarp-7-7-C-1.txt ,4.56073,0,0,2.14893,14.2407,0,20.9503,21.7692,0,0,10.2573,67.9735,0
sarp-7-7-C-1.txt ,4.56073,3.79981,0,2.37484,13.3997,1.0561e-14,24.1351,18.8966,15.7439,0,9.83977,55.5197,4.37578e-14
sarp-7-7-C-2.txt ,3.49377,0,0,2.09554,18.4107,0,24,14.5574,0,0,8.73141,76.7112,0
sarp-7-7-C-2.txt ,3.49377,3.50347,0,2.26264,13.427,-4.08514e-10,22.6869,15.4,15.4427,0,9.97335,59.184,-1.80066e-09
sarp-7-7-C-3.txt ,4.20437,0,0,2.47708,23.7132,0,30.3947,13.8326,0,0,8.14971,78.0177,0
sarp-7-7-C-3.txt ,4.20437,3.38325,0,2.7398,24.7489,4.26825,39.3446,10.686,8.59901,0,6.96359,62.903,10.8484
sarp-7-7-C-4.txt ,3.62299,0,0,2.0484,13.4497,0,19.1211,18.9476,0,0,10.7128,70.3396,0
sarp-7-7-C-4.txt ,3.62299,2.65391,0,2.14918,18.3286,6.80844e-14,26.7547,13.5415,9.91942,0,8.03292,68.5062,2.54477e-13

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-7-7-A-1.txt ,1.85571,2.30115,0,1.99174,16.9623,0.494832,23.6057,7.86126,9.74828,0,8.43752,71.8567,2.09624
sarp-7-7-A-2.txt ,1.84107,2.5462,0,2.12191,6.84487,9.26882,22.6229,8.13808,11.255,0,9.3795,30.2564,40.971
sarp-7-7-A-3.txt ,1.96371,2.46327,0,3.05436,8.9715,1.78153,18.2344,10.7693,13.5089,0,16.7506,49.201,9.7702
sarp-7-7-A-4.txt ,1.77114,2.60554,0,1.38651,11.1521,3.0797,19.995,8.85789,13.031,0,6.93428,55.7745,15.4024
sarp-7-7-B-1.txt ,2.28847,3.04961,0,1.59865,15.0921,7.22872,29.2575,7.8218,10.4233,0,5.46406,51.5836,24.7072
sarp-7-7-B-2.txt ,2.23918,3.08313,0,2.37019,5.31194,0.948164,13.9526,16.0485,22.0972,0,16.9874,38.0713,6.79561
sarp-7-7-B-3.txt ,1.89587,2.96868,0,2.57107,9.09035,3.07309,19.5991,9.67329,15.1471,0,13.1183,46.3815,15.6798
sarp-7-7-B-4.txt ,2.09201,2.69407,0,1.88702,9.19466,8.13225,24,8.71669,11.2253,0,7.86256,38.3111,33.8844
sarp-7-7-C-1.txt ,4.56073,3.53953,0,1.94761,6.32013,1.76813,18.1361,25.1472,19.5165,0,10.7389,34.8483,9.7492
sarp-7-7-C-2.txt ,3.49377,3.77026,0,1.76615,11.1322,3.56893,23.7313,14.7222,15.8873,0,7.44229,46.9094,15.0389
sarp-7-7-C-3.txt ,4.20437,3.4905,0,2.07592,10.4871,3.20957,23.4675,17.9157,14.8738,0,8.84595,44.6879,13.6767
sarp-7-7-C-4.txt ,3.62299,2.96804,0,1.91682,7.90477,1.64428,18.0569,20.0643,16.4372,0,10.6155,43.777,9.1061
