 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-30-1,0.639474,1.8824,0.406643,0.769355,3.69788,17.293,50.905,10.9967,20.8053
 sfsarp-10-30-2,1.01916,1.84265,0.229974,0.914197,4.00599,25.441,45.9975,5.74076,22.8208
 sfsarp-10-30-3,1.2802,2.26968,0.374862,0.964679,4.88942,26.1832,46.4201,7.6668,19.7299
 sfsarp-10-30-4,1.87187,1.74883,0.478027,1.20199,5.30072,35.3136,32.9923,9.01816,22.6759
 sfsarp-10-30-5,1.0443,2.87358,0.956607,0.883273,5.75776,18.1373,49.9079,16.6142,15.3406
 sfsarp-15-10-1,2.62148,3.0673,0.408996,1.85205,7.94983,32.9753,38.5832,5.14471,23.2968
 sfsarp-15-10-2,2.42315,0,0,2.90105,5.32419,45.512,0,0,54.488
 sfsarp-15-10-3,1.17355,2.20322,0.822426,1.59792,5.79711,20.2437,38.0054,14.1868,27.564
 sfsarp-15-10-4,1.92452,1.7342,0.385084,1.59768,5.64148,34.1137,30.7402,6.82594,28.3202
 sfsarp-15-10-5,1.48875,2.16191,0.965342,1.5272,6.14321,24.2341,35.192,15.714,24.86
 sfsarp-15-15-1,1.68499,0,0,1.81078,3.49576,48.2008,0,0,51.7992
 sfsarp-15-15-2,3.088,2.83734,0.434768,1.1929,7.55302,40.8844,37.5657,5.75622,15.7937
 sfsarp-15-15-3,1.70687,2.43729,0.397131,2.08223,6.62352,25.7698,36.7976,5.99577,31.4369
 sfsarp-15-15-4,0.655942,2.28422,0.976802,0.912837,4.8298,13.5811,47.2943,20.2245,18.9001
 sfsarp-15-15-5,2.05059,1.9302,0.404558,1.43334,5.81869,35.2415,33.1723,6.95273,24.6335
 sfsarp-15-20-1,2.44289,2.00311,0.749035,1.84218,7.03721,34.7138,28.4645,10.6439,26.1777
 sfsarp-15-20-2,1.76642,2.58897,0.819788,1.58333,6.75851,26.1363,38.3068,12.1297,23.4272
 sfsarp-15-20-3,1.42555,2.83774,1.17006,0.968917,6.40227,22.2663,44.324,18.2758,15.134
 sfsarp-15-20-4,0.943469,3.47851,1.00479,0.985677,6.41245,14.7131,54.2463,15.6693,15.3713
 sfsarp-15-20-5,0.81189,2.61976,0.995798,1.14097,5.56842,14.5803,47.0467,17.883,20.49
 sfsarp-15-30-1,0.563564,4.0966,1.35005,0.72254,6.73275,8.37048,60.8458,20.052,10.7317
 sfsarp-15-30-2,2.6998,3.36159,0.177359,1.48955,7.7283,34.9339,43.4972,2.29493,19.2739
 sfsarp-15-30-3,2.38876,2.24544,0.330883,1.58137,6.54645,36.4893,34.3001,5.05438,24.1562
 sfsarp-15-30-4,1.81224,2.39784,0.314456,1.3242,5.84873,30.9851,40.9977,5.37648,22.6407
 sfsarp-15-30-5,3.13357,2.32498,0.888631,1.86776,8.21494,38.1448,28.3019,10.8173,22.7361
 sfsarp-20-10-1,1.66648,2.7846,1.01587,1.63583,7.10278,23.4624,39.2044,14.3024,23.0308
 sfsarp-20-10-2,2.07772,3.2303,1.058,2.38501,8.75103,23.7425,36.9134,12.09,27.2541
 sfsarp-20-10-3,2.46739,2.21578,0.422029,2.13506,7.24026,34.0788,30.6036,5.82892,29.4888
 sfsarp-20-10-4,2.06458,2.90407,0.777396,2.14611,7.89216,26.1598,36.797,9.85023,27.193
 sfsarp-20-10-5,2.10927,3.09359,0.816768,2.14338,8.16301,25.8394,37.8976,10.0057,26.2572
 sfsarp-20-15-1,4.36375,0,0,3.80133,8.16508,53.4441,0,0,46.5559
 sfsarp-20-15-2,1.72189,2.44769,0.694945,2.19971,7.06423,24.3747,34.649,9.83752,31.1387
 sfsarp-20-15-3,1.49505,2.90376,1.52406,1.25266,7.17553,20.8353,40.4676,21.2397,17.4573
 sfsarp-20-15-4,2.30111,3.2023,0.563586,2.51374,8.58074,26.8171,37.3196,6.56804,29.2952
 sfsarp-20-15-5,1.90917,2.84845,0.77117,1.79783,7.32661,26.058,38.8781,10.5256,24.5383
 sfsarp-20-20-1,2.88138,3.32482,1.58873,2.68209,10.477,27.5019,31.7344,15.1639,25.5998
 sfsarp-20-20-2,1.43474,2.4193,0.765466,1.76383,6.38333,22.4763,37.9002,11.9916,27.6318
 sfsarp-20-20-3,1.63192,2.77557,1.31154,1.07231,6.79134,24.0294,40.8693,19.312,15.7894
 sfsarp-20-20-4,2.20966,2.75455,1.03234,1.81398,7.81052,28.2908,35.2671,13.2173,23.2248
 sfsarp-20-20-5,0.685355,3.11264,1.69471,0.899099,6.3918,10.7224,48.6974,26.5138,14.0664
 sfsarp-20-30-1,1.67684,3.81743,1.23738,2.02191,8.75356,19.1561,43.61,14.1357,23.0982
 sfsarp-20-30-2,2.22178,2.68696,0.906954,2.4055,8.2212,27.025,32.6833,11.0319,29.2598
 sfsarp-20-30-3,1.57047,3.22426,1.10965,1.68303,7.5874,20.6983,42.4949,14.6249,22.1819
 sfsarp-20-30-4,2.0508,3.53583,0.952258,2.48761,9.0265,22.7198,39.1717,10.5496,27.5589
 sfsarp-20-30-5,2.39137,3.00419,1.21233,2.0249,8.63279,27.701,34.7997,14.0434,23.456
 sfsarp-30-10-1,1.67405,4.10609,2.80509,2.6987,11.2839,14.8357,36.3888,24.8591,23.9163
 sfsarp-30-10-2,2.74926,3.26788,1.14068,2.72894,9.88676,27.8075,33.0531,11.5374,27.602
 sfsarp-30-10-3,2.0854,4.41724,1.73395,2.38327,10.6199,19.6368,41.5941,16.3274,22.4416
 sfsarp-30-10-4,1.93709,4.31998,2.19775,3.02211,11.4769,16.8781,37.6405,19.1493,26.332
 sfsarp-30-10-5,2.10855,4.46298,2.02312,2.52919,11.1238,18.9552,40.1208,18.1872,22.7367
