 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,0.156234,5.1153,1.59291,1.15391,8.01835,1.94845,63.7949,19.8658,14.3908
 sarp-10-10-A-2,0.476972,3.33683,0.997894,2.93652,7.74822,6.15589,43.0658,12.879,37.8993
 sarp-10-10-B-1,1.10832,1.54454,0.837915,2.67049,6.16127,17.9884,25.0686,13.5997,43.3433
 sarp-10-10-B-2,1.08677,2.03254,0.650445,2.76879,6.53855,16.621,31.0855,9.94785,42.3456
 sarp-10-10-C-1,2.05207,3.2813,2.31098,2.26158,9.90594,20.7155,33.1246,23.3293,22.8306
 sarp-10-10-C-2,0.883334,5.38631,3.62449,1.15417,11.0483,7.9952,48.7523,32.8059,10.4466
 sarp-10-15-A-1,0.509137,3.15524,0.921937,2.26504,6.85135,7.43119,46.0527,13.4563,33.0598
 sarp-10-15-A-2,0.61754,2.94994,0.876686,1.93627,6.38044,9.67864,46.2341,13.7402,30.347
 sarp-10-15-B-1,1.93494,0,0,3.70131,5.63625,34.3303,0,0,65.6697
 sarp-10-15-B-2,1.67132,0,0,3.61058,5.2819,31.6424,0,0,68.3576
 sarp-10-15-C-1,0.272505,4.62876,3.53456,1.11363,9.54945,2.85362,48.4715,37.0132,11.6617
 sarp-10-15-C-2,1.37732,4.07651,3.16577,2.15284,10.7724,12.7856,37.842,29.3877,19.9847
 sarp-20-30-A-1,2.37522,0,0,5.08713,7.46235,31.8293,0,0,68.1707
 sarp-20-30-A-2,0.836785,4.48206,1.5911,3.50298,10.4129,8.03602,43.0432,15.2801,33.6407
 sarp-20-30-B-1,0.960287,4.10029,1.77335,3.45259,10.2865,9.33539,39.8608,17.2396,33.5642
 sarp-20-30-B-2,2.30187,2.34562,0.654371,4.49303,9.7949,23.5007,23.9474,6.68074,45.8711
 sarp-20-30-C-1,7.68312,0,0,5.05862,12.7417,60.2988,0,0,39.7012
 sarp-20-30-C-2,7.57385,0,0,4.98787,12.5617,60.2931,0,0,39.7069
 sarp-30-10-A-1,3.96104,0,0,6.30744,10.2685,38.5747,0,0,61.4253
 sarp-30-10-A-2,2.57539,3.6073,1.38587,7.0064,14.575,17.67,24.75,9.50855,48.0715
 sarp-30-10-B-1,2.97767,4.47769,1.87741,6.39816,15.7309,18.9288,28.4642,11.9345,40.6725
 sarp-30-10-B-2,3.41725,4.1422,1.30031,5.85382,14.7136,23.2251,28.1522,8.83746,39.7852
 sarp-30-10-C-1,6.50274,5.54654,6.24897,5.88524,24.1835,26.8892,22.9352,25.8398,24.3358
 sarp-30-10-C-2,6.63201,6.31347,6.42191,4.93133,24.2987,27.2936,25.9827,26.429,20.2946
 sarp-30-15-A-1,2.04534,3.87477,1.64523,6.40047,13.9658,14.6453,27.7447,11.7804,45.8296
 sarp-30-15-A-2,2.85726,2.99527,1.31034,5.65373,12.8166,22.2934,23.3702,10.2238,44.1126
 sarp-30-15-B-1,2.52301,4.07378,1.76772,4.45244,12.817,19.6849,31.7843,13.7921,34.7387
 sarp-30-15-B-2,2.26626,4.9089,2.08733,4.16312,13.4256,16.8801,36.5637,15.5474,31.0088
 sarp-30-15-C-1,3.29131,9.69291,10.0112,4.40448,27.3999,12.0121,35.3757,36.5373,16.0748
 sarp-30-15-C-2,12.4798,0,0,6.86486,19.3447,64.5129,0,0,35.4871
