 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,2.98893,158.477,34.5593,30.2268,226.253,1.32106,70.0445,15.2747,13.3598
 sarp-10-10-A-2,9.30586,88.9769,16.997,93.0641,208.344,4.46658,42.7068,8.15815,44.6685
 sarp-10-10-B-1,24.941,35.9929,20.6878,75.3236,156.945,15.8915,22.9334,13.1816,47.9935
 sarp-10-10-B-2,24.0578,56.0008,13.0016,79.3537,172.414,13.9535,32.4805,7.54092,46.0251
 sarp-10-10-C-1,70.4682,96.9499,74.2503,61.9749,303.643,23.2075,31.9289,24.4531,20.4104
 sarp-10-10-C-2,29.3834,166.172,121.271,26.821,343.647,8.55045,48.3554,35.2893,7.80481
 sarp-10-15-A-1,10.6246,84.948,13.8828,62.1168,171.572,6.19251,49.5115,8.0915,36.2045
 sarp-10-15-A-2,11.6525,79.9475,15.4441,52.0539,159.098,7.32408,50.2505,9.70731,32.7181
 sarp-10-15-B-1,45.166,0,0,117.587,162.753,27.7513,0,0,72.2487
 sarp-10-15-B-2,34.3575,0,0,113.867,148.225,23.1793,0,0,76.8207
 sarp-10-15-C-1,7.75603,128.279,114.167,31.9922,282.194,2.74847,45.4577,40.4569,11.3369
 sarp-10-15-C-2,46.2203,119.304,105.88,60.9331,332.337,13.9077,35.8984,31.8592,18.3347
 sarp-20-30-A-1,29.0505,0,0,140.239,169.29,17.1602,0,0,82.8398
 sarp-20-30-A-2,10.3915,101.764,20.8186,88.9556,221.93,4.68235,45.8542,9.38069,40.0827
 sarp-20-30-B-1,15.4551,86.1121,28.2909,86.8894,216.747,7.13047,39.7292,13.0525,40.0878
 sarp-20-30-B-2,43.1266,62.0039,9.7459,115.881,230.757,18.6892,26.8697,4.22344,50.2176
 sarp-20-30-C-1,246.675,0,0,139.07,385.745,63.9477,0,0,36.0523
 sarp-20-30-C-2,242.194,0,0,136.169,378.364,64.011,0,0,35.989
 sarp-30-10-A-1,59.9026,0,0,156.105,216.008,27.7317,0,0,72.2683
 sarp-30-10-A-2,37.2578,82.9827,22.6539,195.013,337.907,11.0261,24.5579,6.70419,57.7119
 sarp-30-10-B-1,60.5845,108.418,35.9738,166.658,371.635,16.3022,29.1734,9.67987,44.8445
 sarp-30-10-B-2,71.7738,108.33,19.1459,144.34,343.59,20.8894,31.5289,5.57231,42.0094
 sarp-30-10-C-1,211.946,141.992,208.374,155.878,718.19,29.5111,19.7708,29.0138,21.7043
 sarp-30-10-C-2,220.662,163.186,212.048,127.018,722.914,30.524,22.5733,29.3324,17.5703
 sarp-30-15-A-1,25.7754,73.4488,23.0377,163.336,285.598,9.02508,25.7176,8.0665,57.1909
 sarp-30-15-A-2,48.8143,61.3059,19.5573,136.136,265.814,18.3641,23.0635,7.3575,51.2149
 sarp-30-15-B-1,45.3601,91.8582,28.0599,100.55,265.828,17.0637,34.5555,10.5557,37.8252
 sarp-30-15-B-2,41.6667,109.015,34.3305,92.1046,277.117,15.0358,39.339,12.3885,33.2367
 sarp-30-15-C-1,111.027,267.576,331.875,119.084,829.562,13.3838,32.2551,40.0061,14.355
 sarp-30-15-C-2,409.172,0,0,178.959,588.132,69.5716,0,0,30.4284
