
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-20-5-A-1.txt ,20,5,0,105.681,0,79.2162,6,7198.33,26.4646,Feasible,26.4646,42.6182,37.9031

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-20-5-A-1.txt ,20,5,5,105.681,48.3399,105.45,7,2932.49,48.5709,Optimal,48.5709,48.5757,0.00989716
sarp-20-5-A-2.txt ,20,5,0,108.201,0,65.5831,8,7197.96,42.6179,Feasible,42.6179,55.0162,22.5357
sarp-20-5-A-2.txt ,20,5,5,108.201,64.5186,94.3205,9,4.89,78.3991,Optimal,78.3991,78.3991,0
sarp-20-5-A-3.txt ,20,5,0,115.957,0,82.1,8,185.33,33.8566,Optimal,33.8566,33.8566,0
sarp-20-5-A-3.txt ,20,5,5,115.957,55.2701,123.459,9,554.07,47.7679,Optimal,47.7679,47.7725,0.00970609
sarp-20-5-A-4.txt ,20,5,0,103.765,0,71.5683,7,48.91,32.1967,Optimal,32.1967,32.1967,0
sarp-20-5-A-4.txt ,20,5,5,103.765,42.5523,101.974,8,10.13,44.3429,Optimal,44.3429,44.3439,0.00223097
sarp-20-5-B-1.txt ,20,5,0,118.554,0,74.8463,7,301.83,43.7074,Optimal,43.7074,43.7117,0.00983718
sarp-20-5-B-1.txt ,20,5,0,118.554,0,61.2258,8,34.71,57.3278,Optimal,57.3278,57.3311,0.00568951
sarp-20-5-B-3.txt ,20,5,0,113.222,0,75.4369,6,10.25,37.7847,Optimal,37.7847,37.7847,0
sarp-20-5-B-3.txt ,20,5,5,113.222,37.1038,103.946,7,15.15,46.3792,Optimal,46.3792,46.3792,0
sarp-20-5-B-4.txt ,20,5,0,115.32,0,122.435,5,71.52,-7.11481,Optimal,-7.11481,-7.11481,-0
sarp-20-5-B-4.txt ,20,5,0,115.32,0,86.7926,6,227.33,28.5277,Optimal,28.5277,28.5277,0
sarp-20-5-C-1.txt ,20,5,0,242.347,0,75.4104,9,7197.76,166.936,Feasible,166.936,202.613,17.6084
sarp-20-5-C-1.txt ,20,5,5,242.347,74.1312,105.824,10,7199.26,210.654,Feasible,210.654,219.385,3.97963
sarp-20-5-C-2.txt ,20,5,0,257.523,0,91.7871,9,7197.89,165.736,Feasible,165.736,194.469,14.7751
sarp-20-5-C-2.txt ,20,5,5,257.523,75.6908,135.317,10,7199.4,197.897,Feasible,197.897,203.561,2.78269
sarp-20-5-C-3.txt ,20,5,0,253.36,0,96.5577,6,7198.98,156.802,Feasible,156.802,169.919,7.71956
sarp-20-5-C-3.txt ,20,5,5,253.36,66.6248,135.406,7,986.27,184.579,Optimal,184.579,184.597,0.00980743
sarp-20-5-C-4.txt ,20,5,0,224.135,0,80.832,7,7198.29,143.303,Feasible,143.303,171.855,16.614
sarp-20-5-C-4.txt ,20,5,5,224.135,72.4075,113.932,8,2081.62,182.611,Optimal,182.611,182.629,0.00984844

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-20-5-A-1.txt ,20,5,5,105.681,48.3399,101.498,6,7197.22,52.5224,Feasible,52.5224,78.065,32.7197
sarp-20-5-A-2.txt ,20,5,5,108.201,64.5186,92.1509,8,7197.64,80.5687,Feasible,80.5687,88.1902,8.64212
sarp-20-5-A-3.txt ,20,5,5,115.957,55.2701,104.529,8,7196.79,66.6973,Feasible,66.6973,83.1546,19.7912
sarp-20-5-A-4.txt ,20,5,5,103.765,42.5523,86.4498,7,7198.26,59.8674,Feasible,59.8674,66.6521,10.1793
sarp-20-5-B-1.txt ,20,5,5,118.554,33.3867,91.2582,7,7195.82,60.6822,Feasible,60.6822,78.064,22.2661
sarp-20-5-B-3.txt ,20,5,5,113.222,37.1038,92.1021,6,7196.89,58.2234,Feasible,58.2234,72.6993,19.912
sarp-20-5-B-4.txt ,20,5,5,115.32,42.2878,141.412,5,7198.2,16.196,Feasible,16.196,71.2785,77.2779
sarp-20-5-C-1.txt ,20,5,5,242.347,74.1312,103.977,9,7196.97,212.501,Feasible,212.501,244.198,12.98
sarp-20-5-C-2.txt ,20,5,5,257.523,75.6908,123.896,9,7197.64,209.318,Feasible,209.318,249.782,16.1997
sarp-20-5-C-3.txt ,20,5,5,253.36,66.6248,140.894,6,7198.18,179.09,Feasible,179.09,223.012,19.6949
sarp-20-5-C-4.txt ,20,5,5,224.135,72.4075,117.188,7,7196.49,179.355,Feasible,179.355,214.229,16.2788
