cabid lati longi timestamp sequence
3.0 37.7767 -122.3954 772.0 15.0
3.0 37.7682 -122.4290 783.0 16.0
3.0 37.7692 -122.4290 784.0 17.0
3.0 37.7900 -122.4305 795.0 18.0
3.0 37.7849 -122.4356 807.0 19.0
3.0 37.7753 -122.4224 815.0 20.0
3.0 37.7892 -122.4082 836.0 21.0
3.0 37.7937 -122.3960 843.0 22.0
3.0 37.7901 -122.4028 849.0 23.0
3.0 37.7891 -122.3951 854.0 24.0
3.0 37.7894 -122.4082 859.0 25.0
3.0 37.7908 -122.4325 867.0 26.0
3.0 37.7907 -122.4325 869.0 27.0
3.0 37.7780 -122.4232 877.0 28.0
3.0 37.7943 -122.3996 920.0 29.0
3.0 37.6161 -122.3890 948.0 30.0
3.0 37.7632 -122.3890 965.0 31.0
3.0 37.6154 -122.3927 980.0 32.0
3.0 37.7820 -122.3922 1008.0 33.0
3.0 37.7934 -122.3931 1017.0 34.0
3.0 37.7935 -122.3963 1019.0 35.0
4.0 37.6158 -122.3884 624.0 1.0
4.0 37.4856 -122.1856 645.0 2.0
4.0 37.6152 -122.3902 748.0 3.0
4.0 37.4375 -122.1233 772.0 4.0
4.0 37.6151 -122.3902 875.0 5.0
4.0 37.7944 -122.4186 899.0 6.0
4.0 37.6224 -122.4000 995.0 7.0
5.0 37.7901 -122.3912 824.0 1.0
5.0 37.7870 -122.4105 831.0 2.0
5.0 37.7927 -122.4044 837.0 3.0
5.0 37.7904 -122.3904 844.0 4.0
5.0 37.6179 -122.3868 863.0 5.0
5.0 37.6151 -122.3902 961.0 6.0
5.0 37.7843 -122.4077 979.0 7.0
1.0 37.7581 -122.4369 563.0 1.0
1.0 37.6162 -122.3904 585.0 2.0
1.0 37.7916 -122.3988 734.0 3.0
1.0 37.7851 -122.4279 746.0 4.0
1.0 37.8007 -122.4262 751.0 5.0
1.0 37.7975 -122.4324 784.0 6.0
1.0 37.7869 -122.4023 798.0 7.0
1.0 37.6150 -122.3896 819.0 8.0
1.0 37.6162 -122.3882 850.0 9.0
2.0 37.7785 -122.5061 548.0 1.0
2.0 37.7893 -122.4387 598.0 2.0
2.0 37.7898 -122.4055 605.0 3.0
2.0 37.7896 -122.4068 607.0 4.0
2.0 37.8052 -122.4327 617.0 5.0
2.0 37.8008 -122.4364 624.0 6.0
2.0 37.7892 -122.4310 629.0 7.0
2.0 37.7921 -122.4037 683.0 8.0
2.0 37.7897 -122.3929 690.0 9.0
2.0 37.7923 -122.4028 708.0 10.0
2.0 37.7946 -122.3974 711.0 11.0
2.0 37.7931 -122.3976 742.0 12.0
2.0 37.7956 -122.4050 748.0 13.0
2.0 37.7912 -122.4104 760.0 14.0
2.0 37.8078 -122.4189 785.0 15.0
2.0 37.8058 -122.4129 791.0 16.0
2.0 37.7903 -122.4123 801.0 17.0
2.0 37.7918 -122.4006 814.0 18.0
2.0 37.7794 -122.4109 822.0 19.0
3.0 37.7943 -122.4265 587.0 1.0
3.0 37.6162 -122.3898 607.0 2.0
3.0 37.7854 -122.4092 631.0 3.0
3.0 37.7703 -122.4456 641.0 4.0
3.0 37.7742 -122.4546 649.0 5.0
3.0 37.7784 -122.4631 656.0 6.0
3.0 37.7850 -122.4644 672.0 7.0
lati longi low_tw
37.7685 -122.4507 890.0
37.7703 -122.4493 507.0
37.772 -122.452 560.0
37.7666 -122.4569 652.0
37.6946 -122.3974 883.0
37.7644 -122.4522 905.0
37.7815 -122.4392 583.0
37.6941 -122.4433 948.0
37.7838 -122.4362 905.0
37.7795 -122.4314 708.0
37.7688 -122.4502 738.0
37.6592 -122.4032 943.0
37.659 -122.4081 723.0
37.6922 -122.3999 657.0
37.7868 -122.4379 805.0
37.7864 -122.4303 582.0
37.6951 -122.3986 680.0
37.6968 -122.3978 875.0
37.6585 -122.4033 839.0
37.6621 -122.4077 844.0
37.7686 -122.4538 883.0
37.7784 -122.4314 563.0
37.6896 -122.4449 854.0
37.6883 -122.4427 701.0
37.7831 -122.437 606.0
37.779 -122.4303 858.0
37.6593 -122.4074 684.0
37.7692 -122.4535 893.0
37.7644 -122.4536 608.0
37.7818 -122.43 711.0
37.6941 -122.4487 955.0
37.7839 -122.4317 565.0
37.7814 -122.4378 653.0
37.6612 -122.4062 856.0
37.6923 -122.3926 792.0
37.7701 -122.4507 518.0
37.6933 -122.4452 684.0
37.7805 -122.4388 525.0
37.6598 -122.4023 724.0
37.6638 -122.4051 845.0
37.7789 -122.4297 545.0
37.7858 -122.4338 560.0
37.7789 -122.4316 574.0
37.7675 -122.4552 818.0
37.7876 -122.4376 616.0
37.6626 -122.4075 530.0
37.7852 -122.4331 514.0
37.7665 -122.4542 888.0
37.771 -122.4549 615.0
37.7795 -122.4376 662.0
37.6914 -122.3906 545.0
37.7715 -122.4556 640.0
37.7864 -122.4355 761.0
37.7645 -122.4509 865.0
37.6559 -122.4056 758.0
37.6612 -122.4052 785.0
37.6907 -122.3914 827.0
37.7781 -122.4303 908.0
37.7785 -122.4326 593.0
37.7872 -122.4342 589.0
37.6564 -122.4056 572.0
37.6589 -122.4103 786.0
37.6647 -122.4024 561.0
37.7813 -122.4312 926.0
37.6917 -122.4459 685.0
37.7635 -122.4501 732.0
37.6558 -122.4083 944.0
37.6575 -122.4057 805.0
37.6622 -122.4084 635.0
37.6582 -122.4074 561.0
37.7863 -122.4366 649.0
37.6597 -122.4101 521.0
37.7864 -122.4333 952.0
37.7633 -122.456 605.0
37.6914 -122.3954 936.0
37.7629 -122.4521 528.0
37.6894 -122.3937 817.0
37.7863 -122.4359 501.0
37.6633 -122.4069 694.0
37.6911 -122.4417 924.0
37.6938 -122.4492 890.0
37.6918 -122.4484 507.0
37.691 -122.4482 560.0
37.6896 -122.4416 652.0
37.7659 -122.4568 883.0
37.6924 -122.4491 905.0
37.6612 -122.4027 583.0
37.7796 -122.4352 948.0
37.6559 -122.4019 905.0
37.6567 -122.4073 708.0
37.6913 -122.442 738.0
37.6951 -122.3933 943.0
37.6932 -122.3936 723.0
37.7696 -122.449 657.0
37.6619 -122.4048 805.0
37.6555 -122.4087 582.0
37.7631 -122.4509 680.0
37.7632 -122.4474 875.0
37.6924 -122.3925 839.0
37.6931 -122.3973 844.0
37.6947 -122.4494 883.0
37.6649 -122.4027 563.0
37.7831 -122.4384 854.0
37.7798 -122.4319 701.0
37.6611 -122.4047 606.0
37.6647 -122.4012 858.0
37.6933 -122.3951 684.0
37.693 -122.4434 893.0
37.6947 -122.4443 608.0
