cabid lati longi timestamp sequence
3.0 37.7449 -122.4400 642.0 2.0
3.0 37.7882 -122.4034 662.0 3.0
3.0 37.7910 -122.3994 664.0 4.0
3.0 37.6150 -122.3851 683.0 5.0
3.0 37.6172 -122.3875 773.0 6.0
3.0 37.7831 -122.4178 790.0 7.0
3.0 37.7873 -122.4168 794.0 8.0
3.0 37.7764 -122.4179 799.0 9.0
3.0 37.7882 -122.4030 811.0 10.0
3.0 37.7869 -122.3881 820.0 11.0
3.0 37.7831 -122.3892 825.0 12.0
3.0 37.6180 -122.3865 842.0 13.0
3.0 37.7886 -122.4056 999.0 14.0
3.0 37.7858 -122.4211 1003.0 15.0
3.0 37.7721 -122.4141 1018.0 16.0
4.0 37.7576 -122.4189 625.0 1.0
4.0 37.7624 -122.4351 638.0 2.0
4.0 37.7945 -122.4029 654.0 3.0
4.0 37.7929 -122.4009 656.0 4.0
4.0 37.7890 -122.4117 661.0 5.0
4.0 37.7848 -122.4001 694.0 6.0
4.0 37.7742 -122.4294 700.0 7.0
4.0 37.7738 -122.4396 710.0 8.0
4.0 37.8057 -122.4130 727.0 9.0
4.0 37.8054 -122.4119 728.0 10.0
4.0 37.7968 -122.4049 734.0 11.0
4.0 37.7930 -122.3928 760.0 12.0
4.0 37.6548 -122.3817 779.0 13.0
4.0 37.7900 -122.4040 823.0 14.0
4.0 37.7855 -122.4380 832.0 15.0
4.0 37.7912 -122.4020 875.0 16.0
4.0 37.7802 -122.3899 881.0 17.0
4.0 37.7484 -122.3968 916.0 18.0
4.0 37.7484 -122.3968 918.0 19.0
4.0 37.7036 -122.3941 937.0 20.0
1.0 37.7822 -122.4073 541.0 1.0
1.0 37.6157 -122.3878 561.0 2.0
1.0 37.6161 -122.3882 602.0 3.0
1.0 37.8063 -122.4162 629.0 4.0
1.0 37.8064 -122.4163 633.0 5.0
1.0 37.6170 -122.3880 659.0 6.0
1.0 37.6152 -122.3902 746.0 7.0
1.0 37.7914 -122.4058 768.0 8.0
1.0 37.7920 -122.4096 782.0 9.0
1.0 37.7936 -122.3963 788.0 10.0
1.0 37.7820 -122.4043 798.0 11.0
1.0 37.7868 -122.3939 804.0 12.0
1.0 37.7803 -122.4066 808.0 13.0
1.0 37.7775 -122.4101 810.0 14.0
1.0 37.7758 -122.4092 812.0 15.0
1.0 37.7386 -122.4040 825.0 16.0
1.0 37.7924 -122.4035 901.0 17.0
1.0 37.7734 -122.4410 915.0 18.0
1.0 37.7894 -122.4304 927.0 19.0
1.0 37.7856 -122.3967 946.0 20.0
1.0 37.7862 -122.3983 948.0 21.0
1.0 37.7508 -122.4422 969.0 22.0
1.0 37.7950 -122.3969 999.0 23.0
1.0 37.8000 -122.4055 1003.0 24.0
2.0 37.7899 -122.3994 552.0 1.0
2.0 37.7874 -122.4083 582.0 2.0
2.0 37.7934 -122.3981 591.0 3.0
2.0 37.8006 -122.4373 620.0 4.0
2.0 37.7893 -122.4019 633.0 5.0
2.0 37.7905 -122.3977 636.0 6.0
2.0 37.7838 -122.3992 642.0 7.0
2.0 37.7874 -122.4082 655.0 8.0
2.0 37.7924 -122.4108 659.0 9.0
2.0 37.7869 -122.4093 665.0 10.0
2.0 37.7751 -122.4039 673.0 11.0
lati longi low_tw
37.7818 -122.3929 542.0
37.799 -122.4094 530.0
37.7676 -122.4291 811.0
37.7239 -122.4309 541.0
37.7605 -122.4169 786.0
37.7156 -122.3956 907.0
37.7809 -122.4019 892.0
37.6936 -122.4165 657.0
37.7866 -122.3929 585.0
37.6673 -122.4132 935.0
37.761 -122.4966 859.0
37.7715 -122.421 666.0
37.7851 -122.4147 572.0
37.7937 -122.4513 760.0
37.7802 -122.3999 882.0
37.7985 -122.3968 580.0
37.7774 -122.4055 758.0
37.7564 -122.4199 915.0
37.7719 -122.4163 782.0
37.7725 -122.3959 733.0
37.7519 -122.4298 942.0
37.7801 -122.4144 748.0
37.7012 -122.4544 509.0
37.7693 -122.4216 727.0
37.7943 -122.3923 562.0
37.7136 -122.4049 641.0
37.7853 -122.4292 618.0
37.7775 -122.4012 939.0
37.7845 -122.4106 873.0
37.657 -122.4532 871.0
37.6542 -122.4393 733.0
37.7533 -122.3906 902.0
37.7638 -122.395 554.0
37.755 -122.447 790.0
37.7535 -122.4011 580.0
37.7608 -122.4275 643.0
37.6645 -122.4626 496.0
37.7638 -122.4157 772.0
37.7619 -122.3986 907.0
37.778 -122.4189 897.0
37.7815 -122.4046 542.0
37.7854 -122.4136 530.0
37.7659 -122.4164 811.0
37.771 -122.4686 541.0
37.7598 -122.3969 786.0
37.756 -122.4029 907.0
37.7621 -122.3992 892.0
37.7955 -122.392 657.0
37.7625 -122.3997 585.0
37.7904 -122.4145 935.0
37.769 -122.406 859.0
37.7701 -122.4268 666.0
37.7252 -122.4778 572.0
37.7765 -122.4148 760.0
37.6509 -122.486 882.0
37.6893 -122.4794 580.0
37.7589 -122.4241 758.0
37.7526 -122.404 915.0
37.7691 -122.3918 782.0
37.784 -122.4029 733.0
37.7769 -122.4747 942.0
37.7763 -122.4071 748.0
37.7723 -122.4018 509.0
37.7977 -122.407 727.0
37.7991 -122.4266 562.0
37.7516 -122.4111 641.0
37.7876 -122.4726 618.0
37.6657 -122.3972 939.0
37.7913 -122.4124 873.0
37.7966 -122.4086 871.0
37.7859 -122.3909 733.0
37.7884 -122.4059 902.0
37.7918 -122.4164 554.0
37.7908 -122.4278 790.0
37.7606 -122.394 580.0
37.7912 -122.4177 643.0
37.7555 -122.4142 496.0
37.7913 -122.4048 772.0
37.7923 -122.4265 907.0
37.666 -122.4099 897.0
