
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-2.txt ,1.30763,2.03783,1.13516,2.26581,12.8458,9.65139,29.2436,4.47151,6.96847,3.88174,7.74805,43.9268,33.0034
sarp-10-10-A-4.txt ,0.838938,2.9496,1.76496,1.91915,4.36868,20.1587,32,2.62168,9.2175,5.5155,5.99734,13.6521,62.9958
sarp-10-10-B-1.txt ,0.273362,5.76353,2.75841,2.85922,2.94844,17.397,32,0.854256,18.011,8.62004,8.93506,9.21387,54.3658
sarp-10-10-B-3.txt ,0.302301,5.78846,2.4589,1.49598,5.79483,4.28542,20.1259,1.50205,28.7613,12.2176,7.4331,28.7929,21.2931
sarp-10-10-B-4.txt ,0.264701,5.42464,2.65743,1.79223,5.23505,12.9381,28.3122,0.934939,19.1601,9.38616,6.33027,18.4905,45.698
sarp-10-10-C-1.txt ,0.777826,5.55292,5.12233,1.81563,10.2867,4.32109,27.8765,2.79026,19.9198,18.3751,6.51312,36.9009,15.5009
sarp-10-10-C-2.txt ,0.39735,5.45194,5.30621,2.96434,5.43463,9.59973,29.1542,1.36293,18.7004,18.2005,10.1678,18.641,32.9274
sarp-10-10-C-3.txt ,1.21569,5.46344,3.96298,1.70148,1.51069,16.6487,30.503,3.98548,17.9111,12.9921,5.57809,4.9526,54.5806
sarp-10-10-C-4.txt ,1.9981,4.47537,2.84392,0.720852,9.90044,8.43272,28.3714,7.04265,15.7742,10.0239,2.54077,34.8958,29.7226
sarp-5-10-A-1.txt ,0.331681,2.86908,0.897636,0.976149,-9.52016e-15,9.05658,14.1311,2.34717,20.3033,6.35219,6.90779,-6.73702e-14,64.0896
sarp-5-10-B-1.txt ,0,3.12309,1.67192,1.11207,2.21519,6.58979,14.7121,0,21.2281,11.3643,7.55889,15.057,44.7918

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-2.txt ,1.30763,2.03783,1.13516,2.26581,13.6977,8.79942,29.2436,4.47151,6.96847,3.88174,7.74805,46.8401,30.0901
sarp-10-10-A-4.txt ,0.491175,3.75037,2.11272,1.59164,5.77994,9.60923,23.3351,2.10488,16.0718,9.05385,6.82079,24.7693,41.1793
sarp-10-10-B-1.txt ,0,6.02484,3.03177,2.61588,1.39151,13.1188,26.1828,0,23.0106,11.5792,9.99081,5.31458,50.1047
sarp-10-10-B-3.txt ,0,4.63974,2.7612,1.50945,7.51576,14.1885,30.6146,0,15.1553,9.01921,4.93049,24.5496,46.3454
sarp-10-10-B-4.txt ,0,6.41399,2.92213,1.78117,9.53045,6.91752,27.5653,0,23.2684,10.6008,6.46166,34.5741,25.0951
sarp-10-10-C-1.txt ,0.242753,4.9793,5.6574,1.32429,15.8349,9.8903,37.929,0.640019,13.128,14.9158,3.4915,41.7489,26.0759
sarp-10-10-C-2.txt ,1.0633,4.97666,4.64027,2.81236,2.81568,12.4447,28.7529,3.69805,17.3084,16.1384,9.78114,9.79267,43.2814
sarp-10-10-C-3.txt ,0.539477,5.81772,4.63919,2.25318,2.34624,15.8678,31.4636,1.71461,18.4903,14.7446,7.16123,7.45701,50.4322
sarp-10-10-C-4.txt ,1.19202,4.59932,3.65,0.547451,9.21337,16.6541,35.8563,3.32444,12.8271,10.1795,1.52679,25.6953,46.4468
sarp-5-10-A-1.txt ,0,3.26667,1.22932,0.470154,5.81804,3.83868,14.6228,0,22.3395,8.40682,3.2152,39.7873,26.2512
sarp-5-10-B-1.txt ,0,3.12309,1.67192,1.11207,1.44043,7.36455,14.7121,0,21.2281,11.3643,7.55889,9.7908,50.0579
