,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-0.tsp ,6.10,0.64,0.00,5.62,17.33,0.00,29.70,20.55,2.15,0.00,18.92,58.37,0.00
grubhub-15-1.tsp ,5.66,0.48,0.00,3.76,23.91,0.00,33.80,16.73,1.41,0.00,11.13,70.73,0.00
grubhub-15-2.tsp ,5.84,0.57,0.00,5.92,8.82,1.27,22.41,26.06,2.54,0.00,26.40,39.34,5.67
grubhub-15-3.tsp ,5.99,0.59,0.00,5.59,12.43,0.00,24.59,24.34,2.38,0.00,22.75,50.53,0.00
grubhub-15-4.tsp ,5.51,0.35,0.00,5.07,20.05,0.00,30.98,17.79,1.13,0.00,16.37,64.71,0.00
,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-0.tsp ,5.08,1.66,0.00,4.79,12.56,5.60,29.70,17.10,5.61,0.00,16.13,42.30,18.87
grubhub-15-1.tsp ,4.94,1.19,0.00,3.40,21.09,0.00,30.62,16.15,3.88,0.00,11.09,68.88,0.00
grubhub-15-2.tsp ,5.19,1.25,0.00,4.81,9.72,0.15,21.12,24.59,5.90,0.00,22.77,46.04,0.70
grubhub-15-3.tsp ,5.08,1.49,0.00,5.11,19.40,0.00,31.08,16.35,4.79,0.00,16.45,62.41,0.00
grubhub-15-4.tsp ,4.53,1.33,0.00,4.41,10.76,9.02,30.04,15.08,4.43,0.00,14.67,35.81,30.02
,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-0.tsp ,4.75,1.97,0.00,4.21,16.82,1.43,29.19,16.28,6.76,0.00,14.42,57.64,4.89
grubhub-15-1.tsp ,4.47,1.66,0.00,3.10,13.39,0.00,22.62,19.78,7.33,0.00,13.70,59.18,0.00
grubhub-15-2.tsp ,4.77,1.64,0.00,4.48,9.07,0.20,20.16,23.66,8.13,0.00,22.23,44.99,1.00
grubhub-15-3.tsp ,4.70,1.49,0.00,4.38,17.21,0.00,27.78,16.93,5.36,0.00,15.77,61.94,0.00
grubhub-15-4.tsp ,3.87,1.90,0.00,4.30,12.26,1.20,23.52,16.45,8.07,0.00,18.27,52.12,5.09
,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-0.tsp ,3.92,2.37,0.00,3.23,19.04,1.41,29.97,13.08,7.90,0.00,10.79,63.53,4.71
grubhub-15-1.tsp ,3.47,2.89,0.00,2.52,8.24,4.87,22.00,15.79,13.13,0.00,11.47,37.46,22.15
grubhub-15-2.tsp ,3.85,2.57,0.00,3.69,7.18,0.92,18.22,21.15,14.12,0.00,20.27,39.43,5.03
grubhub-15-3.tsp ,3.81,2.22,0.00,3.90,2.52,11.14,23.59,16.15,9.43,0.00,16.52,10.67,47.24
grubhub-15-4.tsp ,3.18,2.59,0.00,3.98,9.87,4.38,24.00,13.25,10.78,0.00,16.59,41.11,18.27
