,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-7-6-1.txt ,0.00,1.96,1.30,0.29,1.60,11.47,16.62,0.00,11.78,7.83,1.76,9.61,69.03
sfsarp-7-6-2.txt ,0.65,1.39,0.95,1.21,15.03,4.76,24.00,2.70,5.81,3.98,5.04,62.63,19.84
sfsarp-7-6-3.txt ,0.40,1.33,0.97,0.82,14.30,6.18,24.00,1.66,5.53,4.05,3.41,59.59,25.75
sfsarp-7-6-4.txt ,0.00,2.68,1.30,0.07,17.00,2.95,24.00,0.00,11.16,5.43,0.29,70.82,12.30
sfsarp-7-6-5.txt ,0.17,1.42,1.16,0.62,8.61,3.74,15.72,1.06,9.03,7.39,3.95,54.78,23.78
sfsarp-7-7-1.txt ,0.65,1.31,0.95,1.25,15.07,2.45,21.69,2.99,6.06,4.40,5.78,69.46,11.31
sfsarp-7-7-2.txt ,0.00,2.88,1.30,0.18,9.15,10.49,24.00,0.00,12.02,5.43,0.73,38.11,43.70
sfsarp-7-7-3.txt ,0.60,2.36,1.74,0.68,1.64,5.27,12.28,4.87,19.22,14.15,5.52,13.33,42.91
sfsarp-7-7-4.txt ,0.63,1.35,1.22,0.71,1.77,8.24,13.91,4.53,9.69,8.75,5.07,12.72,59.23
sfsarp-7-7-5.txt ,0.68,1.01,0.91,1.68,9.17,8.55,21.99,3.08,4.59,4.13,7.62,41.70,38.87
sfsarp-8-5-1.txt ,0.99,1.04,1.02,0.41,9.39,11.14,24.00,4.14,4.33,4.23,1.73,39.14,46.43
sfsarp-8-5-2.txt ,1.01,1.08,1.17,0.39,7.00,6.43,17.08,5.94,6.35,6.82,2.26,40.97,37.66
sfsarp-8-5-3.txt ,0.59,1.05,1.43,1.03,14.52,5.38,24.00,2.44,4.36,5.96,4.29,60.52,22.43
sfsarp-8-5-4.txt ,0.97,1.18,1.02,1.83,13.52,5.47,24.00,4.06,4.93,4.25,7.64,56.33,22.79
sfsarp-8-5-5.txt ,0.76,1.09,1.09,0.30,4.53,12.94,20.72,3.69,5.28,5.25,1.46,21.88,62.44
sfsarp-8-6-1.txt ,0.21,1.43,1.97,0.23,11.62,8.54,24.00,0.89,5.96,8.19,0.98,48.41,35.57
sfsarp-8-6-2.txt ,0.97,1.17,1.02,1.82,6.11,4.93,16.02,6.08,7.30,6.37,11.37,38.15,30.74
sfsarp-8-6-3.txt ,0.21,2.17,1.29,0.22,9.29,2.73,15.90,1.34,13.66,8.08,1.37,58.41,17.14
sfsarp-8-6-4.txt ,0.24,1.92,1.51,0.29,3.49,5.71,13.15,1.82,14.62,11.46,2.19,26.50,43.41
sfsarp-8-6-5.txt ,0.27,2.28,1.46,0.31,2.69,3.10,10.11,2.67,22.53,14.45,3.07,26.59,30.68
sfsarp-8-7-1.txt ,0.97,1.16,1.02,1.78,13.52,5.54,24.00,4.06,4.82,4.25,7.43,56.33,23.10
sfsarp-8-7-2.txt ,0.00,2.19,1.75,0.29,7.51,12.26,24.00,0.00,9.12,7.28,1.20,31.30,51.10
sfsarp-8-7-3.txt ,0.81,1.34,1.27,0.93,12.50,5.45,22.30,3.62,6.00,5.70,4.17,56.07,24.45
sfsarp-8-7-4.txt ,1.94,0.81,0.74,1.66,17.59,1.26,24.00,8.08,3.38,3.08,6.92,73.29,5.24
sfsarp-8-7-5.txt ,0.23,1.43,1.34,0.32,2.73,10.27,16.33,1.43,8.77,8.19,1.98,16.73,62.90
,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-7-6-1.txt ,0.00,1.96,1.30,0.29,1.60,11.47,16.62,0.00,11.77,7.83,1.75,9.64,69.01
sfsarp-7-6-2.txt ,0.65,1.39,0.95,1.21,9.03,4.76,18.00,3.60,7.75,5.30,6.73,50.16,26.46
sfsarp-7-6-3.txt ,0.40,1.33,0.97,0.82,13.58,6.90,24.00,1.66,5.53,4.05,3.41,56.59,28.76
sfsarp-7-6-4.txt ,0.00,2.68,1.30,0.07,15.45,4.50,24.00,0.00,11.16,5.43,0.29,64.38,18.74
sfsarp-7-6-5.txt ,0.17,1.42,1.16,0.62,8.61,11.17,23.15,0.72,6.14,5.02,2.69,37.19,48.25
sfsarp-7-7-1.txt ,0.65,1.31,0.95,1.25,7.94,3.54,15.65,4.14,8.39,6.10,8.01,50.73,22.63
sfsarp-7-7-2.txt ,0.00,2.65,1.30,0.07,11.52,8.46,24.00,0.00,11.02,5.43,0.29,48.00,35.25
sfsarp-7-7-3.txt ,0.60,2.36,1.74,0.68,1.64,12.63,19.64,3.05,12.01,8.84,3.45,8.33,64.32
sfsarp-7-7-4.txt ,0.63,1.35,1.22,0.71,7.46,5.30,16.65,3.78,8.10,7.31,4.23,44.78,31.80
sfsarp-7-7-5.txt ,0.68,1.01,0.91,1.68,11.18,8.55,24.00,2.83,4.20,3.79,6.99,46.59,35.61
sfsarp-8-5-1.txt ,0.99,1.04,1.02,0.41,12.29,5.88,21.63,4.59,4.81,4.70,1.91,56.80,27.18
sfsarp-8-5-2.txt ,0.84,1.08,1.34,0.38,2.13,11.65,17.42,4.82,6.22,7.69,2.16,12.23,66.88
sfsarp-8-5-3.txt ,0.59,1.03,1.43,1.02,10.48,5.17,19.72,2.97,5.24,7.26,5.18,53.17,26.20
sfsarp-8-5-4.txt ,0.97,1.18,1.02,1.83,6.11,4.90,16.02,6.08,7.38,6.37,11.44,38.15,30.58
sfsarp-8-5-5.txt ,0.76,1.09,1.09,0.30,4.53,10.15,17.94,4.26,6.10,6.06,1.69,25.28,56.61
sfsarp-8-6-1.txt ,0.21,1.43,1.97,0.23,2.78,17.37,24.00,0.89,5.96,8.19,0.98,11.60,72.39
sfsarp-8-6-2.txt ,0.17,2.55,1.82,0.74,10.57,8.15,24.00,0.71,10.63,7.60,3.09,44.03,33.94
sfsarp-8-6-3.txt ,0.00,2.22,1.50,0.15,4.16,3.98,12.01,0.00,18.51,12.48,1.25,34.61,33.15
sfsarp-8-6-4.txt ,0.24,1.92,1.51,0.29,10.91,9.13,24.00,1.00,8.01,6.28,1.20,45.47,38.04
