
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-20-20-A-1.txt ,17.3154,109.917,25.1654,150.827,303.225,5.71041,36.2493,8.29926,49.741
sarp-20-20-A-2.txt ,22.4925,102.988,26.6494,165.041,317.171,7.09159,32.4708,8.4022,52.0354
sarp-20-20-A-3.txt ,18.4816,125.773,23.464,111.713,279.431,6.614,45.0103,8.39706,39.9786
sarp-20-20-A-4.txt ,21.9477,95.7583,25.4269,107.901,251.034,8.74293,38.1455,10.1288,42.9827
sarp-20-20-B-1.txt ,24.1552,168.413,42.8496,127.84,363.259,6.64959,46.3618,11.7959,35.1927
sarp-20-20-B-2.txt ,27.148,193.283,41.2099,182.736,444.377,6.10922,43.4953,9.27364,41.1218
sarp-20-20-B-3.txt ,25.7768,142.613,40.3912,144.951,353.732,7.2871,40.3167,11.4186,40.9776
sarp-20-20-B-4.txt ,19.5826,149.13,36.7367,128.497,333.946,5.86401,44.6568,11.0008,38.4783
sarp-20-20-C-1.txt ,33.2361,282.966,256.947,102.208,675.358,4.92125,41.8987,38.0461,15.134
sarp-20-20-C-2.txt ,87.1432,266.007,201.037,115.867,670.053,13.0054,39.6993,30.0031,17.2921
sarp-20-20-C-3.txt ,64.3787,244.759,257.162,109.759,676.058,9.52265,36.2038,38.0384,16.2351
sarp-20-20-C-4.txt ,72.7571,258.983,269.247,167.942,768.929,9.46213,33.681,35.0158,21.841
