
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,105.32,11.18,0,177.94,294.44,35.7696,3.79704,0,60.4334
grubhub-12-2.tsp ,93.56,9.38,0,118.1,221.04,42.3272,4.24358,0,53.4292
grubhub-12-4.tsp ,95.92,5.68,0,181.18,282.78,33.9204,2.00863,0,64.071
grubhub-13-9.tsp ,112.12,1.04,0,142.7,255.86,43.8208,0.406472,0,55.7727
grubhub-14-1.tsp ,135.34,6.38,0,181.2,322.92,41.9113,1.97572,0,56.113

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,85.58,40.98,6.42,148.22,281.2,30.4339,14.5733,2.28307,52.7098
grubhub-12-2.tsp ,86.08,16.86,0,118.1,221.04,38.9432,7.62758,0,53.4292
grubhub-12-4.tsp ,86,15.6,0,171.98,273.58,31.435,5.70217,0,62.8628
grubhub-13-9.tsp ,101.4,11.76,0,142.7,255.86,39.631,4.59626,0,55.7727
grubhub-14-1.tsp ,86.3,47.48,28.06,138.34,300.18,28.7494,15.8172,9.34772,46.0857

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,76.36,50.2,6.42,129.12,262.1,29.1339,19.153,2.44945,49.2636
grubhub-12-2.tsp ,72.44,27.02,6.84,86.54,192.84,37.5648,14.0116,3.54698,44.8766
grubhub-12-4.tsp ,52.3,72.26,19.62,126.36,270.54,19.3317,26.7095,7.25216,46.7066
grubhub-13-9.tsp ,80.32,36.38,3.28,120.22,240.2,33.4388,15.1457,1.36553,50.05
grubhub-14-1.tsp ,52.3,80.14,52.2,101.96,286.6,18.2484,27.9623,18.2135,35.5757

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,53.38,66.82,19.9,110.82,250.92,21.2737,26.63,7.93081,44.1655
grubhub-12-2.tsp ,29.3,78.52,22.38,53.2,183.4,15.976,42.8135,12.2028,29.0076
grubhub-12-4.tsp ,36.04,99.44,16.66,107.34,259.48,13.8893,38.3228,6.42053,41.3674
grubhub-13-9.tsp ,53.38,56.82,11.74,96.48,218.42,24.4392,26.0141,5.37497,44.1718
grubhub-14-1.tsp ,51.74,86.8,41.9,67.98,248.42,20.8276,34.9408,16.8666,27.3649
