
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-12-1.tsp ,11,1,1,95.6724,12.0194,86.9952,4,0.33,20.6966,Optimal,20.6966,20.6966,0
grubhub-12-2.tsp ,11,1,1,88.9692,10.5254,58.6408,4,0.46,40.8538,Optimal,40.8538,40.8538,0
grubhub-12-4.tsp ,11,1,1,90.3144,7.4544,85.9556,6,0.23,11.8132,Optimal,11.8132,11.8132,0
grubhub-13-9.tsp ,12,1,1,102.788,3.6032,66.1204,6,0.71,40.2712,Optimal,40.2712,40.2712,0
grubhub-14-1.tsp ,13,1,1,119.264,8.0354,86.2868,5,6.02,41.0124,Optimal,41.0124,41.0124,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-12-1.tsp ,10,2,2,84.84,25.815,87.032,4,5.78,23.623,Optimal,23.623,23.6233,0.00126993
grubhub-12-2.tsp ,10,2,2,81.4656,19.4738,62.0816,4,6.18,38.8578,Optimal,38.8578,38.8578,0
grubhub-12-4.tsp ,10,2,2,81.42,18.428,86.2868,6,0.74,13.5612,Optimal,13.5612,13.5612,0
grubhub-13-9.tsp ,11,2,2,93.438,15.2408,71.0516,6,0.97,37.6272,Optimal,37.6272,37.6272,0
grubhub-14-1.tsp ,11,3,3,100.825,30.9288,85.4772,5,867.11,46.2768,Optimal,46.2768,46.2813,0.00972315

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-12-1.tsp ,9,3,3,76.3446,36.2076,82.4872,4,17.45,30.065,Optimal,30.065,30.065,0
grubhub-12-2.tsp ,9,3,3,74.3496,27.8578,52.2376,4,0.28,49.9698,Optimal,49.9698,49.9698,0
grubhub-12-4.tsp ,9,3,3,70.1544,32.8544,91.3652,5,11.94,11.6436,Optimal,11.6436,11.6436,0
grubhub-13-9.tsp ,9,4,4,76.812,35.4948,72.036,5,66.91,40.2708,Optimal,40.2708,40.2708,0
grubhub-14-1.tsp ,10,4,4,91.965,41.8526,83.766,5,4330.15,50.0516,Optimal,50.0516,50.0559,0.0085904

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-12-1.tsp ,7,5,5,64.4496,49.5726,81.7144,4,36.62,32.3078,Optimal,32.3078,32.3108,0.00928482
grubhub-12-2.tsp ,7,5,5,52.1376,56.2458,60.5912,3,16.07,47.7922,Optimal,47.7922,47.7968,0.00962408
grubhub-12-4.tsp ,7,5,5,52.719,54.287,95.1188,4,234.59,11.8872,Optimal,11.8872,11.8872,0
grubhub-13-9.tsp ,8,5,5,63.0384,53.5732,70.518,4,85.53,46.0936,Optimal,46.0936,46.0936,0
grubhub-14-1.tsp ,8,6,6,79.2948,56.3464,71.1988,5,1201.65,64.4424,Optimal,64.4424,64.4467,0.00667218
