 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-5-1,1.55897,0.823956,0.20447,1.12021,3.70761,42.0479,22.2234,5.51486,30.2139
 sfsarp-10-5-2,1.00386,0.844043,0,1.59815,3.44605,29.1307,24.4931,0,46.3762
 sfsarp-10-5-3,1.52556,1.39008,0,0.997863,3.9135,38.9819,35.5202,0,25.4979
 sfsarp-10-5-4,1.30906,1.73401,0.221847,1.10324,4.36816,29.9682,39.6966,5.07873,25.2564
 sfsarp-10-5-5,1.17126,1.90487,0.740348,1.05419,4.87067,24.0471,39.1091,15.2001,21.6436
 sfsarp-5-10-1,0.497653,1.01208,0,0.487173,1.99691,24.9212,50.6825,0,24.3963
 sfsarp-5-10-2,1.15121,0.834193,0,0.58329,2.56869,44.8169,32.4754,0,22.7077
 sfsarp-5-10-3,0.451681,0.640375,0,0.512989,1.60504,28.1414,39.8976,0,31.961
 sfsarp-5-10-4,0.838669,0.788874,0,0.552415,2.17996,38.4718,36.1876,0,25.3406
 sfsarp-5-10-5,0.99004,0.45173,0,0.495245,1.93702,51.1116,23.3209,0,25.5674
 sfsarp-5-5-1,1.17756,0.703394,0,1.82467,3.70562,31.7777,18.9818,0,49.2405
 sfsarp-5-5-2,0.59324,0.959754,0,0.611716,2.16471,27.4051,44.3364,0,28.2586
 sfsarp-5-5-3,0.573947,0.464337,0,0.789155,1.82744,31.4072,25.4092,0,43.1837
 sfsarp-5-5-4,0.499662,0.201657,0,0.588144,1.28946,38.7496,15.6389,0,45.6115
 sfsarp-5-5-5,0.978507,1.39957,0,1.08331,3.46139,28.2692,40.4337,0,31.2971
 sfsarp-5-6-1,0.886336,0.695805,0,0.902504,2.48464,35.6725,28.0042,0,36.3233
 sfsarp-5-6-2,0.569776,0.744124,0,0.562315,1.87621,30.3684,39.6609,0,29.9707
 sfsarp-5-6-3,0.802345,0.438399,0,0.777821,2.01857,39.7483,21.7184,0,38.5334
 sfsarp-5-6-4,0.733071,0.82901,0.569088,0.661442,2.79261,26.2504,29.6858,20.3784,23.6854
 sfsarp-5-6-5,0.56891,0.794074,0.182472,0.488301,2.03376,27.9734,39.0447,8.97217,24.0098
 sfsarp-5-7-1,0.807612,0.90714,0,0.566039,2.28079,35.4093,39.773,0,24.8176
 sfsarp-5-7-2,0.542298,1.49865,0.0951953,0.931224,3.06737,17.6796,48.8579,3.10348,30.359
 sfsarp-5-7-3,1.36226,1.10079,0,0.962334,3.42538,39.7695,32.1363,0,28.0942
 sfsarp-5-7-4,0.714287,1.10607,0,0.712757,2.53312,28.198,43.6645,0,28.1375
 sfsarp-5-7-5,0.999584,1.19417,0,0.565291,2.75905,36.2293,43.282,0,20.4886
 sfsarp-5-8-1,0.303518,0.832935,0.229599,0.479951,1.846,16.4419,45.121,12.4376,25.9995
 sfsarp-5-8-2,0.820277,0.761594,0.137107,0.491573,2.21055,37.1073,34.4527,6.2024,22.2376
 sfsarp-5-8-3,0.615788,0.88017,0,0.662475,2.15843,28.5294,40.7782,0,30.6924
 sfsarp-5-8-4,0.785688,0.806768,0,0.584491,2.17695,36.0913,37.0596,0,26.8491
 sfsarp-5-8-5,0.316377,0.682642,0.248214,0.486374,1.73361,18.2497,39.377,14.3178,28.0556
 sfsarp-5-9-1,1.50184,1.43957,0,0.434488,3.3759,44.4871,42.6426,0,12.8703
 sfsarp-5-9-2,0.77156,0.833544,0,1.06806,2.67316,28.8632,31.182,0,39.9548
 sfsarp-5-9-3,0.896784,0.462581,0.107172,0.52871,1.99525,44.946,23.1841,5.37135,26.4985
 sfsarp-5-9-4,0.40467,0.504319,0.193568,0.654065,1.75662,23.0368,28.7096,11.0193,37.2343
 sfsarp-5-9-5,1.13205,0.677943,0.110271,0.53948,2.45974,46.023,27.5616,4.48305,21.9324
 sfsarp-6-5-1,0.565094,0.879725,0,0.684131,2.12895,26.5433,41.322,0,32.1347
 sfsarp-6-5-2,0.359473,0.723132,0.261305,0.691347,2.03526,17.6623,35.5303,12.8389,33.9685
 sfsarp-6-5-3,0.710704,0.662748,0,0.580886,1.95434,36.3655,33.9116,0,29.7229
 sfsarp-6-5-4,0.945909,0.963548,0,0.760986,2.67044,35.4214,36.082,0,28.4966
 sfsarp-6-5-5,0.335781,0.871121,0.310002,0.655179,2.17208,15.4589,40.1053,14.2721,30.1637
 sfsarp-6-6-1,1.12564,0.618504,0.116276,1.60587,3.46628,32.4739,17.8434,3.35448,46.3282
 sfsarp-6-6-2,0.697511,1.09836,0,0.562615,2.35849,29.5745,46.5706,0,23.8549
 sfsarp-6-6-3,0.911133,0.56868,0,0.877393,2.35721,38.6531,24.1252,0,37.2217
 sfsarp-6-6-4,1.01274,1.16673,0,0.70307,2.88253,35.1336,40.4757,0,24.3907
 sfsarp-6-6-5,1.19188,0.7335,0,0.969854,2.89523,41.1669,25.3348,0,33.4983
 sfsarp-6-7-1,0.715952,1.32304,0.646458,0.632232,3.31768,21.5799,39.8785,19.4852,19.0564
 sfsarp-6-7-2,0.684306,0.766952,0,0.668798,2.12006,32.2777,36.176,0,31.5462
 sfsarp-6-7-3,1.01043,0.901378,0,1.16483,3.07664,32.842,29.2975,0,37.8604
 sfsarp-6-7-4,1.49225,1.10229,0,0.608635,3.20317,46.5866,34.4124,0,19.001
 sfsarp-6-7-5,1.96698,1.26791,0,0.746087,3.98098,49.4095,31.8492,0,18.7413
 sfsarp-6-8-1,1.68912,0.967651,0,0.609654,3.26642,51.7116,29.6242,0,18.6643
 sfsarp-6-8-2,0.574226,0.810002,0,0.677099,2.06133,27.8571,39.2952,0,32.8477
 sfsarp-6-8-3,1.41064,1.08546,0,0.64425,3.14035,44.9199,34.5649,0,20.5152
 sfsarp-6-8-4,0.273007,0.936316,0.674358,1.54446,3.42814,7.96369,27.3126,19.6712,45.0524
 sfsarp-6-8-5,1.11072,0.439687,0,1.21062,2.76102,40.2286,15.9248,0,43.8466
 sfsarp-6-9-1,0.880427,1.41495,0,0.648746,2.94413,29.9045,48.0602,0,22.0353
 sfsarp-6-9-2,1.05966,1.42718,0,0.60722,3.09405,34.2482,46.1264,0,19.6254
 sfsarp-6-9-3,0.973328,0.695639,0,1.54138,3.21035,30.3185,21.6687,0,48.0128
 sfsarp-6-9-4,1.02614,0.710048,0,1.44683,3.18301,32.238,22.3074,0,45.4546
 sfsarp-6-9-5,1.05047,1.13171,0,0.995378,3.17756,33.0591,35.6157,0,31.3252
 sfsarp-7-5-1,0.794064,1.42865,0,0.780458,3.00317,26.4408,47.5714,0,25.9878
 sfsarp-7-5-2,0.715112,0.892524,0,1.21497,2.82261,25.3352,31.6206,0,43.0443
 sfsarp-7-5-3,0.885488,0.990049,0.134019,0.792753,2.80231,31.5985,35.3298,4.78244,28.2893
 sfsarp-7-5-4,1.4371,0.547874,0.113522,0.697466,2.79596,51.3991,19.5952,4.0602,24.9455
 sfsarp-7-5-5,0.609279,0.812511,0.162119,1.21236,2.79627,21.789,29.0569,5.79767,43.3564
 sfsarp-7-6-1,1.00203,0.751068,0,1.37633,3.12942,32.0195,24.0002,0,43.9804
 sfsarp-7-6-2,1.02852,1.31458,0.168323,0.814889,3.32631,30.9207,39.5207,5.06035,24.4983
 sfsarp-7-6-3,0.726284,1.39623,0,0.720686,2.8432,25.5446,49.1078,0,25.3477
 sfsarp-7-6-4,0.762862,1.32697,0,0.70206,2.79189,27.3242,47.5293,0,25.1464
 sfsarp-7-6-5,0.538215,0.636577,0.178776,0.75975,2.11332,25.4678,30.1222,8.45948,35.9506
 sfsarp-7-7-1,0.836368,0.880964,0.207453,0.780315,2.7051,30.9182,32.5668,7.66895,28.8461
 sfsarp-7-7-2,0.791172,1.3147,0.0949055,0.957537,3.15831,25.0504,41.6266,3.00494,30.318
 sfsarp-7-7-3,0.803784,0.998422,0,0.716275,2.51848,31.9154,39.6438,0,28.4408
 sfsarp-7-7-4,0.863922,0.982333,0,0.850426,2.69668,32.0365,36.4275,0,31.536
 sfsarp-7-7-5,0.770206,0.97091,0,0.75468,2.4958,30.8601,38.9018,0,30.238
 sfsarp-7-8-1,1.04916,0.708176,0.139193,0.764334,2.66086,39.4293,26.6145,5.23113,28.725
 sfsarp-7-8-2,1.03824,1.16996,0,0.91539,3.12359,33.2386,37.4557,0,29.3057
 sfsarp-7-8-3,1.69147,1.17113,0,0.994498,3.8571,43.8535,30.3629,0,25.7836
 sfsarp-7-8-4,0.748741,0.930922,0,0.679886,2.35955,31.7324,39.4534,0,28.8142
 sfsarp-7-8-5,0.8417,0.861837,0,0.838114,2.54165,33.1163,33.9086,0,32.9752
 sfsarp-8-5-1,1.09665,0.992088,0,0.840077,2.92882,37.4435,33.8733,0,28.6831
 sfsarp-8-5-2,1.72779,0.896843,0,1.09779,3.72242,46.4158,24.093,0,29.4912
 sfsarp-8-5-3,1.37357,1.66777,0,1.01479,4.05612,33.864,41.1173,0,25.0187
 sfsarp-8-5-4,1.2673,0.865628,0,0.900633,3.03356,41.7759,28.5351,0,29.689
