 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,52.3722,35.954,2.39767,56.6742,147.398,35.5311,24.3925,1.62666,38.4498
 ghsarp-10-5-1,63.2094,28.557,0,26.3956,118.162,53.4939,24.1677,0,22.3385
 ghsarp-10-5-2,49.9367,0,0,38.4211,88.3578,56.5165,0,0,43.4835
 ghsarp-10-5-3,26.4122,24.289,8.37441,27.3625,86.4381,30.5562,28.0999,9.68833,31.6556
 ghsarp-10-5-4,27.2895,35.4897,3.63593,40.491,106.906,25.5266,33.197,3.40105,37.8753
 ghsarp-10-5-5,45.0447,50.1693,4.22734,39.9143,139.356,32.3235,36.0009,3.03349,28.6421
 ghsarp-10-5-6,49.3244,19.3574,0,23.7646,92.4464,53.3546,20.9391,0,25.7063
 ghsarp-10-5-7,54.1441,47.4732,0,23.6866,125.304,43.2103,37.8864,0,18.9033
 ghsarp-10-5-8,42.1727,32.0118,13.2659,28.4475,115.898,36.3878,27.6207,11.4462,24.5453
 ghsarp-10-5-9,46.5372,0,0,46.288,92.8252,50.1342,0,0,49.8658
 ghsarp-5-10-0,37.9301,25.7208,0,9.20224,72.8531,52.0637,35.305,0,12.6312
 ghsarp-5-10-1,31.6082,18.5985,0,16.1499,66.3566,47.6339,28.0281,0,24.3381
 ghsarp-5-10-2,22.2072,30.6568,7.30173,19.0569,79.2226,28.0314,38.6971,9.21672,24.0548
 ghsarp-5-10-3,15.1879,34.5677,1.3,11.6896,62.7452,24.2057,55.0922,2.07187,18.6303
 ghsarp-5-10-4,13.3643,33.677,0,16.992,64.0333,20.8708,52.5929,0,26.5363
 ghsarp-5-10-5,19.4753,20.0214,2.65089,21.4827,63.6303,30.607,31.4652,4.16608,33.7617
 ghsarp-5-10-6,28.9102,0,0,21.3752,50.2854,57.4923,0,0,42.5077
 ghsarp-5-10-7,15.8053,25.1537,8.55838,15.6026,65.1199,24.271,38.6267,13.1425,23.9598
 ghsarp-5-10-8,28.8182,28.1652,0,7.82227,64.8056,44.4686,43.461,0,12.0704
 ghsarp-5-10-9,19.9387,22.9897,5.36153,12.8094,61.0994,32.6333,37.6268,8.7751,20.9649
 ghsarp-5-5-0,21.3693,17.3295,0,18.4534,57.1522,37.3902,30.3217,0,32.2882
 ghsarp-5-5-1,18.2056,18.9175,0,4.26149,41.3845,43.9913,45.7114,0,10.2973
 ghsarp-5-5-2,7.40441,28.017,19.6216,7.42327,62.4663,11.8534,44.8514,31.4115,11.8836
 ghsarp-5-5-3,15.5257,13.8767,3.93548,11.5534,44.8913,34.5852,30.9117,8.76669,25.7365
 ghsarp-5-5-4,32.3094,27.915,0,17.0491,77.2735,41.8118,36.1249,0,22.0633
 ghsarp-5-5-5,12.8592,18.1281,4.48736,12.5051,47.9797,26.8013,37.7829,9.35262,26.0633
 ghsarp-5-5-6,32.4573,0,0,16.4612,48.9184,66.3497,0,0,33.6503
 ghsarp-5-5-7,11.745,11.0199,2.36542,10.2246,35.3548,33.2204,31.1693,6.69051,28.9198
 ghsarp-5-5-8,45.931,24.2865,0,26.5125,96.73,47.4837,25.1075,0,27.4088
 ghsarp-5-5-9,12.028,30.0834,15.2555,11.5583,68.9254,17.4508,43.6464,22.1334,16.7694
 ghsarp-5-6-0,28.4446,34.9207,0,15.6294,78.9947,36.0083,44.2064,0,19.7854
 ghsarp-5-6-1,15.8579,13.0784,4.29237,6.44807,39.6767,39.9678,32.9624,10.8183,16.2515
 ghsarp-5-6-2,14.7072,14.8585,6.17248,32.3892,68.1273,21.5878,21.8098,9.06022,47.5421
 ghsarp-5-6-3,28.2397,15.3709,0,19.0259,62.6365,45.085,24.5398,0,30.3752
 ghsarp-5-6-4,19.998,22.9046,15.9232,16.721,75.5467,26.471,30.3184,21.0773,22.1334
 ghsarp-5-6-5,31.8689,0,0,36.1935,68.0624,46.823,0,0,53.177
 ghsarp-5-6-6,20.4915,15.9388,6.51263,19.5096,62.4525,32.8113,25.5214,10.4281,31.2391
 ghsarp-5-6-7,16.8927,37.9414,11.2645,18.186,84.2846,20.0424,45.0158,13.3648,21.5769
 ghsarp-5-6-8,24.1359,0,0,22.3879,46.5238,51.8787,0,0,48.1213
 ghsarp-5-6-9,21.9431,23.9003,3.04926,9.84068,58.7333,37.3605,40.6929,5.19171,16.7548
 ghsarp-5-7-0,17.0301,14.8985,2.34307,10.4408,44.7125,38.088,33.3207,5.24031,23.351
 ghsarp-5-7-1,20.3783,38.967,0,15.3198,74.6652,27.2929,52.1891,0,20.5181
 ghsarp-5-7-2,23.294,29.1022,0,11.5944,63.9906,36.4023,45.4788,0,18.1189
 ghsarp-5-7-3,19.9316,44.9052,4.32745,1.10018,70.2645,28.3666,63.9089,6.1588,1.56577
 ghsarp-5-7-4,16.2755,11.2081,0,15.5947,43.0783,37.7812,26.0179,0,36.2008
 ghsarp-5-7-5,17.6258,7.81838,4.79415,11.9492,42.1875,41.7796,18.5325,11.3639,28.324
 ghsarp-5-7-6,21.1884,24.4774,0,17.2923,62.9581,33.6548,38.8789,0,27.4663
 ghsarp-5-7-7,11.3754,27.4621,12.2785,17.2624,68.3784,16.636,40.162,17.9566,25.2454
 ghsarp-5-7-8,17.5149,44.1586,0,8.422,70.0955,24.9872,62.9977,0,12.015
 ghsarp-5-7-9,22.805,38.1841,0,13.1537,74.1427,30.7582,51.5008,0,17.741
 ghsarp-5-8-0,18.1358,26.905,3.11878,6.72616,54.8857,33.0428,49.0201,5.68232,12.2548
 ghsarp-5-8-1,26.7614,23.4158,0,12.803,62.9802,42.4917,37.1797,0,20.3286
 ghsarp-5-8-2,26.2098,44.0105,0,5.4525,75.6729,34.6357,58.1589,0,7.20535
 ghsarp-5-8-3,24.5429,27.0402,0,16.9448,68.5278,35.8145,39.4586,0,24.7268
 ghsarp-5-8-4,13.1033,21.3581,21.883,14.1572,70.5016,18.5858,30.2945,31.0391,20.0807
 ghsarp-5-8-5,16.6438,14.0045,1.9251,5.08539,37.6588,44.1963,37.1879,5.11195,13.5039
 ghsarp-5-8-6,21.0291,53.478,4.76151,10.3368,89.6054,23.4685,59.6817,5.31387,11.5359
 ghsarp-5-8-7,28.4117,27.9989,0,17.1237,73.5344,38.6373,38.076,0,23.2867
 ghsarp-5-8-8,26.9974,13.0649,1.8124,31.909,73.7837,36.5899,17.7071,2.45637,43.2467
 ghsarp-5-8-9,16.2903,32.4094,3.94867,8.81429,61.4626,26.5043,52.7303,6.42451,14.3409
 ghsarp-5-9-0,20.6268,11.593,0,23.525,55.7449,37.0022,20.7965,0,42.2012
 ghsarp-5-9-1,20.1573,23.3092,0,14.6846,58.1511,34.6636,40.0839,0,25.2525
 ghsarp-5-9-2,24.0977,14.065,0,15.6823,53.845,44.7538,26.1213,0,29.1249
 ghsarp-5-9-3,24.8054,0,0,11.4817,36.2871,68.3588,0,0,31.6412
 ghsarp-5-9-4,21.4555,30.5668,0,1.96755,53.9899,39.7399,56.6158,0,3.6443
 ghsarp-5-9-5,19.1467,48.8904,11.8866,13.0467,92.9705,20.5944,52.587,12.7854,14.0332
 ghsarp-5-9-6,23.7197,24.097,0,16.0295,63.8462,37.1513,37.7423,0,25.1065
 ghsarp-5-9-7,21.3495,21.2829,0,15.6288,58.2612,36.6445,36.5301,0,26.8254
 ghsarp-5-9-8,21.1078,25.6568,0,11.1255,57.8901,36.4618,44.3199,0,19.2183
 ghsarp-5-9-9,32.9734,47.759,0,9.01954,89.7519,36.7384,53.2122,0,10.0494
 ghsarp-6-5-0,30.9775,36.1111,6.07454,15.1274,88.2906,35.0859,40.9003,6.88017,17.1336
 ghsarp-6-5-1,16.5457,20.348,9.68445,17.969,64.5472,25.6335,31.5242,15.0037,27.8386
 ghsarp-6-5-2,9.29818,31.1235,18.6653,19.1138,78.2008,11.8901,39.7995,23.8684,24.442
 ghsarp-6-5-3,33.7781,22.5953,0,13.2019,69.5753,48.5489,32.476,0,18.975
 ghsarp-6-5-4,41.5138,10.2864,0,24.7095,76.5097,54.2595,13.4446,0,32.2959
 ghsarp-6-5-5,42.5436,0,0,18.8188,61.3624,69.3317,0,0,30.6683
 ghsarp-6-5-6,24.1103,15.0652,4.48018,7.55883,51.2146,47.0771,29.4159,8.74785,14.7591
 ghsarp-6-5-7,36.3905,28.0593,0,21.2618,85.7116,42.4569,32.7368,0,24.8062
 ghsarp-6-5-8,27.2639,24.6293,0,35.9614,87.8546,31.033,28.0341,0,40.9328
 ghsarp-6-5-9,32.4475,0,0,11.2255,43.673,74.2965,0,0,25.7035
 ghsarp-6-6-0,25.3021,23.46,0,19.8312,68.5933,36.8871,34.2017,0,28.9112
 ghsarp-6-6-1,24.6132,16.3981,0,12.1617,53.173,46.2889,30.8391,0,22.872
 ghsarp-6-6-2,25.2684,19.5661,0,23.1146,67.9491,37.1872,28.7952,0,34.0176
 ghsarp-6-6-3,33.5289,22.9018,0,13.1584,69.5891,48.1813,32.9101,0,18.9087
 ghsarp-6-6-4,17.5594,43.403,0,27.9129,88.8753,19.7574,48.8358,0,31.4068
 ghsarp-6-6-5,15.7593,10.423,10.3924,23.2452,59.8199,26.3446,17.4239,17.3729,38.8586
 ghsarp-6-6-6,23.2915,23.6832,0,9.49654,56.4712,41.2448,41.9386,0,16.8166
 ghsarp-6-6-7,23.6539,34.6296,5.92638,30.1215,94.3314,25.0753,36.7106,6.28251,31.9316
 ghsarp-6-6-8,23.302,44.547,0,13.0158,80.8647,28.816,55.0883,0,16.0957
 ghsarp-6-6-9,25.8802,30.9091,5.40015,18.6467,80.8362,32.0157,38.2368,6.68036,23.0672
 ghsarp-6-7-0,24.3387,29.1928,0,22.0505,75.582,32.2017,38.624,0,29.1743
 ghsarp-6-7-1,20.4139,20.3122,10.8758,13.1507,64.7526,31.5261,31.369,16.7959,20.3091
 ghsarp-6-7-2,21.8536,20.0493,9.80137,17.1804,68.8848,31.7249,29.1056,14.2287,24.9408
 ghsarp-6-7-3,28.6025,41.3328,0,22.9475,92.8827,30.7942,44.4999,0,24.7058
 ghsarp-6-7-4,34.9863,43.4887,8.64467,14.4169,101.537,34.4569,42.8306,8.51385,14.1987
 ghsarp-6-7-5,18.9749,17.8591,3.53276,19.2715,59.6383,31.8166,29.9457,5.92364,32.314
 ghsarp-6-7-6,28.3873,23.2983,0,43.7591,95.4447,29.7422,24.4102,0,45.8476
 ghsarp-6-7-7,24.3445,20.4524,9.22966,24.488,78.5145,31.0063,26.0492,11.7554,31.1891
 ghsarp-6-7-8,29.5498,35.6304,0,14.4916,79.6718,37.0894,44.7215,0,18.1892
 ghsarp-6-7-9,17.2187,42.3528,5.10063,8.55158,73.2237,23.5152,57.8403,6.96581,11.6787
 ghsarp-6-8-0,23.3236,35.0262,5.41867,27.2454,91.0138,25.6264,38.4845,5.95368,29.9354
 ghsarp-6-8-1,26.0334,31.8357,0,28.3175,86.1866,30.2058,36.9381,0,32.8561
 ghsarp-6-8-2,23.3481,19.3933,6.80628,28.954,78.5017,29.7422,24.7044,8.67023,36.8832
 ghsarp-6-8-3,25.9048,26.9027,2.55766,25.9959,81.361,31.8393,33.0658,3.14359,31.9513
 ghsarp-6-8-4,21.6168,35.597,0,3.84853,61.0623,35.4012,58.2962,0,6.30263
 ghsarp-6-8-5,34.2662,0,0,20.5685,54.8347,62.49,0,0,37.51
 ghsarp-6-8-6,31.5631,30.3477,0,5.63724,67.5481,46.7269,44.9275,0,8.34553
 ghsarp-6-8-7,15.9171,26.9488,9.71468,11.8133,64.3939,24.7184,41.8499,15.0863,18.3454
 ghsarp-6-8-8,22.8596,16.0163,2.16379,5.01584,46.0556,49.6349,34.7761,4.69822,10.8908
 ghsarp-6-8-9,27.6391,42.527,19.8242,44.6619,134.652,20.5263,31.5828,14.7226,33.1683
 ghsarp-6-9-0,30.711,41.2857,9.61669,11.6115,93.2249,32.9429,44.2861,10.3156,12.4554
 ghsarp-6-9-1,46.5907,27.1066,0,9.1772,82.8745,56.2183,32.708,0,11.0736
 ghsarp-6-9-2,27.8871,39.6006,4.06709,14.6718,86.2266,32.3416,45.9263,4.71674,17.0154
 ghsarp-6-9-3,15.1879,20.0184,4.97696,21.5893,61.7725,24.5868,32.4066,8.05691,34.9496
 ghsarp-6-9-4,17.0002,55.5778,0,30.2882,102.866,16.5265,54.0292,0,29.4443
 ghsarp-6-9-5,27.8441,37.0898,0,12.7392,77.6731,35.8478,47.7511,0,16.4011
 ghsarp-6-9-6,23.8975,22.2957,7.58087,9.29519,63.0692,37.8909,35.3511,12.0199,14.7381
 ghsarp-6-9-7,22.7731,35.8329,8.07143,24.1923,90.8698,25.0613,39.4333,8.88242,26.623
 ghsarp-6-9-8,24.793,39.2257,6.27085,18.4191,88.7087,27.9488,44.2186,7.06904,20.7636
 ghsarp-6-9-9,22.7977,24.5322,5.36153,9.41003,62.1014,36.7104,39.5034,8.63351,15.1527
 ghsarp-7-5-0,23.8739,17.3277,5.92891,15.0791,62.2096,38.3766,27.8537,9.53054,24.2392
 ghsarp-7-5-1,24.1946,34.5361,3.44105,28.6055,90.7772,26.6527,38.0449,3.79065,31.5118
 ghsarp-7-5-2,30.0263,32.1518,0,16.1537,78.3317,38.3322,41.0456,0,20.6222
 ghsarp-7-5-3,30.618,18.6551,9.26984,40.6627,99.2055,30.8632,18.8045,9.34408,40.9883
 ghsarp-7-5-4,17.075,34.6413,4.26357,34.9298,90.9097,18.7824,38.1052,4.68989,38.4225
 ghsarp-7-5-5,23.9761,23.623,3.39629,12.623,63.6184,37.6874,37.1323,5.33854,19.8417
 ghsarp-7-5-6,28.1222,35.8761,0,23.6123,87.6106,32.0991,40.9495,0,26.9514
 ghsarp-7-5-7,40.8233,24.6386,0,19.545,85.007,48.0235,28.9842,0,22.9923
 ghsarp-7-5-8,26.0303,41.0315,0,15.8088,82.8706,31.4108,49.5127,0,19.0765
 ghsarp-7-5-9,31.9199,43.5638,3.18804,11.0635,89.7353,35.5712,48.5471,3.55272,12.3291
 ghsarp-7-6-0,22.8181,19.0897,4.18349,22.7341,68.8254,33.1536,27.7364,6.07841,33.0315
 ghsarp-7-6-1,24.3803,32.7153,7.76378,31.5029,96.3624,25.3007,33.9503,8.05686,32.6922
 ghsarp-7-6-2,37.5555,46.3233,0,24.5455,108.424,34.6376,42.7241,0,22.6384
 ghsarp-7-6-3,41.6445,0,0,50.6376,92.2821,45.1274,0,0,54.8726
 ghsarp-7-6-4,46.5102,56.6554,0,19.5114,122.677,37.9127,46.1826,0,15.9047
 ghsarp-7-6-5,24.975,24.3715,0,17.6442,66.9907,37.2813,36.3804,0,26.3383
 ghsarp-7-6-6,35.0231,26.7512,0,26.411,88.1853,39.7154,30.3352,0,29.9494
 ghsarp-7-6-7,36.1315,22.9075,4.15524,26.5674,89.7617,40.2527,25.5204,4.62919,29.5977
 ghsarp-7-6-8,34.0622,31.5087,0,16.8139,82.3849,41.3453,38.2458,0,20.4089
 ghsarp-7-6-9,23.6824,29.6211,0,35.917,89.2205,26.5437,33.1999,0,40.2564
 ghsarp-7-7-0,29.3747,0,0,38.7542,68.1289,43.1164,0,0,56.8836
 ghsarp-7-7-1,33.3711,23.1658,0,17.9495,74.4864,44.8016,31.1007,0,24.0977
 ghsarp-7-7-2,34.3294,29.3816,0,37.9585,101.67,33.7657,28.8991,0,37.3352
 ghsarp-7-7-3,34.5207,41.3743,0,19.4784,95.3735,36.1953,43.3814,0,20.4233
 ghsarp-7-7-4,31.0922,32.346,0,19.1577,82.5959,37.6437,39.1617,0,23.1945
 ghsarp-7-7-5,39.7028,52.6541,0,20.7629,113.12,35.098,46.5472,0,18.3548
 ghsarp-7-7-6,33.133,41.9578,0,27.7498,102.841,32.2178,40.7988,0,26.9833
 ghsarp-7-7-7,27.7833,41.6254,0.787909,26.3026,96.4993,28.7912,43.1354,0.816492,27.2568
 ghsarp-7-7-8,25.2433,27.5171,8.75627,11.3727,72.8894,34.6323,37.7519,12.0131,15.6027
 ghsarp-7-7-9,50.0705,14.0641,0,38.2656,102.4,48.8969,13.7345,0,37.3687
 ghsarp-7-8-0,40.3277,53.9833,1.62247,19.3248,115.258,34.989,46.8368,1.40768,16.7665
 ghsarp-7-8-1,48.8991,21.8646,0,28.41,99.1737,49.3065,22.0467,0,28.6468
 ghsarp-7-8-2,40.5625,21.5788,0,22.5306,84.6718,47.9055,25.4852,0,26.6093
 ghsarp-7-8-3,24.5774,0,0,30.1038,54.6812,44.9468,0,0,55.0532
 ghsarp-7-8-4,19.4928,41.8961,3.63593,20.0483,85.0732,22.913,49.2472,4.27389,23.5659
 ghsarp-7-8-5,30.6664,47.2227,0,21.379,99.2681,30.8925,47.5709,0,21.5366
 ghsarp-7-8-6,39.2252,54.0624,0,9.97372,103.261,37.9863,52.3549,0,9.65872
 ghsarp-7-8-7,35.9733,39.7809,0,18.3289,94.0832,38.2357,42.2827,0,19.4816
 ghsarp-7-8-8,38.5428,0,0,31.203,69.7459,55.2618,0,0,44.7382
 ghsarp-7-8-9,29.4943,28.1849,5.36153,24.2172,87.258,33.8013,32.3007,6.14446,27.7536
 ghsarp-8-5-0,32.3515,16.9333,3.11878,23.0284,75.432,42.8883,22.4484,4.13456,30.5287
 ghsarp-8-5-1,29.4492,28.0681,7.76378,29.3481,94.6291,31.1206,29.6611,8.20443,31.0138
 ghsarp-8-5-2,34.4411,70.8159,5.90051,38.629,149.787,22.9934,47.2779,3.93928,25.7894
 ghsarp-8-5-3,49.6577,38.8325,0,28.6123,117.103,42.4053,33.1611,0,24.4335
 ghsarp-8-5-4,42.6069,45.6304,6.26096,28.6694,123.168,34.5926,37.0474,5.08328,23.2767
 ghsarp-8-5-5,27.8395,0,0,29.7541,57.5936,48.3379,0,0,51.6621
 ghsarp-8-5-6,28.1616,42.233,7.37574,33.913,111.683,25.2156,37.815,6.60416,30.3653
 ghsarp-8-5-7,41.8314,35.9733,0,22.6147,100.419,41.6567,35.8231,0,22.5202
 ghsarp-8-5-8,40.8777,33.3679,0,43.7115,117.957,34.6547,28.2882,0,37.0571
 ghsarp-8-5-9,27.1108,40.4775,0,18.3899,85.9782,31.5322,47.0788,0,21.389
 ghsarp-8-6-0,27.7374,41.4891,3.60472,13.694,86.5253,32.057,47.9503,4.16609,15.8266
 ghsarp-8-6-1,36.5634,0,0,27.5547,64.1181,57.0251,0,0,42.9749
 ghsarp-8-6-2,29.7038,18.2931,8.33705,26.7603,83.0942,35.7471,22.0149,10.0333,32.2048
 ghsarp-8-6-3,37.5045,26.0087,3.65699,21.4596,88.6298,42.3159,29.3453,4.12615,24.2126
 ghsarp-8-6-4,34.3713,0,0,30.5638,64.9351,52.9318,0,0,47.0682
 ghsarp-8-6-5,41.5341,36.326,2.57527,12.8059,93.2411,44.5448,38.9591,2.76194,13.7341
 ghsarp-8-6-6,38.3142,48.8344,0,17.3277,104.476,36.6726,46.7421,0,16.5853
 ghsarp-8-6-7,28.5713,29.6091,5.78913,20.4214,84.3908,33.8559,35.0856,6.8599,24.1986
 ghsarp-8-6-8,29.7152,9.60319,7.05851,21.7078,68.0847,43.6445,14.1048,10.3673,31.8835
 ghsarp-8-6-9,44.2112,26.0216,10.2075,43.9294,124.37,35.5482,20.9228,8.20738,35.3217
 ghsarp-8-7-0,33.0932,49.6829,13.8499,26.6373,123.263,26.8476,40.3063,11.2361,21.6101
 ghsarp-8-7-1,44.6412,15.3287,5.48903,22.2848,87.7437,50.8768,17.4698,6.25576,25.3976
 ghsarp-8-7-2,43.3651,33.6946,0,21.8015,98.8612,43.8646,34.0827,0,22.0527
 ghsarp-8-7-3,22.8854,31.9851,4.41257,32.5693,91.8524,24.9155,34.8223,4.80398,35.4583
 ghsarp-8-7-4,22.8139,41.8961,3.90426,29.9433,98.5576,23.1478,42.5093,3.9614,30.3815
 ghsarp-8-7-5,36.6834,30.0859,0,40.7755,107.545,34.1099,27.9752,0,37.9149
 ghsarp-8-7-6,41.2968,25.0441,0,24.5228,90.8637,45.4492,27.5622,0,26.9886
 ghsarp-8-7-7,29.3078,31.1229,15.7144,10.7566,86.9017,33.7253,35.8139,18.0829,12.3779
 ghsarp-8-7-8,38.5428,28.7911,3.81182,28.5094,99.6551,38.6762,28.8907,3.82501,28.608
 ghsarp-8-7-9,31.9969,33.834,8.43963,40.8503,115.121,27.7942,29.39,7.3311,35.4847
 ghsarp-9-5-0,30.2656,32.2871,5.70449,31.6504,99.9077,30.2936,32.317,5.70976,31.6797
 ghsarp-9-5-1,31.0611,29.0987,9.06839,30.3497,99.5779,31.1928,29.222,9.10683,30.4784
 ghsarp-9-5-2,28.7348,34.5771,11.3864,60.5197,135.218,21.2507,25.5713,8.42077,44.7572
 ghsarp-9-5-3,33.9821,31.4701,11.5039,42.2024,119.158,28.5184,26.4103,9.6543,35.417
 ghsarp-9-5-4,39.01,21.0663,0,32.8893,92.9656,41.9618,22.6603,0,35.3779
 ghsarp-9-5-5,46.5373,44.0627,0,43.6293,134.229,34.67,32.8264,0,32.5036
 ghsarp-9-5-6,36.9102,15.4823,5.1812,32.1582,89.7319,41.1339,17.2539,5.77409,35.8381
 ghsarp-9-5-7,38.3612,0,0,41.9884,80.3496,47.7429,0,0,52.2571
 ghsarp-9-5-8,39.8794,39.5907,0,17.783,97.2531,41.0058,40.7089,0,18.2853
 ghsarp-9-5-9,62.551,34.6387,0,36.8327,134.022,46.672,25.8455,0,27.4825
 ghsarp-9-6-0,46.9432,41.9155,4.17655,27.0791,120.114,39.0821,34.8963,3.47715,22.5445
 ghsarp-9-6-1,55.0274,44.7547,0,27.783,127.565,43.1367,35.0838,0,21.7795
 ghsarp-9-6-2,44.0885,20.5485,5.24788,17.2428,87.1278,50.6022,23.5844,6.0232,19.7903
 ghsarp-9-6-3,24.252,29.8736,7.13316,23.0254,84.2841,28.7741,35.444,8.46323,27.3187
 ghsarp-9-6-4,24.6034,42.6439,3.63593,43.9118,114.795,21.4325,37.1479,3.16732,38.2524
 ghsarp-9-6-5,42.3637,48.9053,0,32.4337,123.703,34.2464,39.5345,0,26.2191
 ghsarp-9-6-6,37.4395,40.4721,5.20461,33.5335,116.65,32.0957,34.6954,4.46175,28.7472
 ghsarp-9-6-7,50.6351,31.5394,0,29.9991,112.174,45.1399,28.1166,0,26.7435
 ghsarp-9-6-8,50.9858,53.0547,0,39.6301,143.671,35.488,36.928,0,27.584
 ghsarp-9-6-9,40.4365,33.4306,3.5,31.7244,109.092,37.0666,30.6446,3.20831,29.0805
