
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-1.txt ,1.58982,1.95492,0.862812,2.32267,15.1927,4.73108,26.654,5.96463,7.33443,3.23708,8.71412,56.9998,17.7499
sarp-10-10-A-3.txt ,1.5549,1.80509,1.10105,2.4043,13.0652,5.63451,25.5651,6.08213,7.06077,4.30686,9.40463,51.1057,22.0399
sarp-10-10-B-1.txt ,1.00272,3.46532,1.95648,2.24003,3.15169,12.1107,23.9269,4.19075,14.4829,8.17689,9.36195,13.1722,50.6153
sarp-10-10-B-2.txt ,0.832434,3.38513,1.9834,2.13419,8.67314,6.45071,23.459,3.54846,14.43,8.45475,9.09755,36.9715,27.4978
sarp-10-10-B-3.txt ,0.482418,3.56747,2.14543,2.35141,5.82433,11.3789,25.75,1.87347,13.8543,8.33177,9.1317,22.6188,44.19
sarp-10-10-B-4.txt ,0.650698,3.56162,2.11468,1.77784,11.2024,6.74408,26.0514,2.49775,13.6715,8.11736,6.82436,43.0014,25.8876

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-1.txt ,1.30341,2.1153,1.14921,2.12351,13.0882,6.41041,26.1901,4.97675,8.07671,4.38797,8.10808,49.974,24.4765
sarp-10-10-A-3.txt ,1.59533,1.60484,1.06063,2.73923,9.9293,8.43007,25.3594,6.29087,6.32838,4.18238,10.8016,39.1543,33.2424
sarp-10-10-B-1.txt ,0.657669,4.21755,2.30153,1.83327,3.2265,13.4182,25.6547,2.56354,16.4397,8.97119,7.14594,12.5766,52.303
sarp-10-10-B-2.txt ,0.3079,4.48214,2.50794,1.60785,1.77595,11.9484,22.6302,1.36057,19.806,11.0823,7.10487,7.84772,52.7985
sarp-10-10-B-3.txt ,0.486791,3.74582,2.14106,2.30738,0.24779,16.3937,25.3226,1.92236,14.7924,8.45513,9.11196,0.978534,64.7396
sarp-10-10-B-4.txt ,0.650698,3.56162,2.11468,1.77784,10.9861,10.2865,29.3775,2.21496,12.1237,7.19832,6.05171,37.3965,35.0149
