 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-10-1,10,10,4,48.2527,17.9562,21.8358,2,0.03,44.3731,Optimal,12.3659,12.3659,-1.96513e-10
 sfsarp-10-10-2,10,10,3,46.8408,24.2723,37.1974,2,0.02,33.9156,Optimal,9.6118,9.6118,-9.80047e-11
 sfsarp-10-10-3,10,10,4,51.3146,17.6659,28.064,2,0.02,40.9165,Optimal,12.3459,12.3459,-4.37403e-11
 sfsarp-10-10-4,10,10,4,43.2717,14.2034,20.5266,2,0.02,36.9486,Optimal,9.80368,9.80368,-1.13246e-11
 sfsarp-10-10-5,10,10,3,77.5384,39.5756,61.3076,3,0.02,55.8065,Optimal,22.1204,22.1204,0
 sfsarp-10-15-1,10,15,4,49.823,15.4778,26.7423,2,0.03,38.5585,Optimal,14.3396,14.3396,-1.28312e-10
 sfsarp-10-15-3,10,15,3,48.5442,18.9031,24.5597,3,0.02,42.8876,Optimal,11.1631,11.1631,0
 sfsarp-10-15-4,10,15,3,74.2322,25.6826,45.8268,3,0.03,54.088,Optimal,23.9258,23.9258,-2.29861e-11
 sfsarp-10-15-5,10,15,3,43.0815,14.6864,20.25,2,0.05,37.5178,Optimal,10.7675,10.7675,0
 sfsarp-10-20-1,10,20,4,65.83,21.8681,31.4557,2,0.05,56.2424,Optimal,16.014,16.014,0
 sfsarp-10-20-2,10,20,3,65.3066,17.5717,41.026,4,0.02,41.8523,Optimal,12.3428,12.3428,0
 sfsarp-10-20-3,10,20,5,85.4813,37.7389,55.8458,2,0.04,67.3745,Optimal,18.3707,18.3707,0
 sfsarp-10-20-4,10,20,5,77.408,22.0291,38.9965,2,0.04,60.4406,Optimal,17.0412,17.0412,-4.1654e-11
 sfsarp-10-20-5,10,20,5,110.943,30.6754,70.2724,3,0.03,71.3462,Optimal,19.9743,19.9743,-1.12641e-10
 sfsarp-30-15-2,30,15,12,191.55,49.3997,101.968,5,0.22,138.982,Optimal,42.0959,42.0959,0
 sfsarp-30-15-3,30,15,13,183.101,54.8787,83.7391,4,0.18,154.24,Optimal,44.9947,44.9947,0
 sfsarp-30-15-4,30,15,12,227.609,68.5964,121.088,4,0.28,175.117,Optimal,59.6552,59.6552,0
 sfsarp-30-15-5,30,15,13,171.696,51.7827,87.2706,4,0.21,136.208,Optimal,38.6275,38.6275,-1.74492e-10
 sfsarp-30-20-1,30,20,12,162.772,54.4782,78.5935,6,0.13,138.657,Optimal,42.3162,42.3162,-1.00194e-10
 sfsarp-30-20-2,30,20,11,183.515,66.0408,81.2159,6,0.16,168.34,Optimal,49.3968,49.3968,-1.13565e-10
