 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-20-A-1,10,20,3,53.4492,21.0688,55.665,3,0.02,18.8529,Optimal,13.6943,13.6943,-5.8372e-12
 sarp-10-20-A-2,10,20,2,52.9936,9.74049,57.9233,4,0.02,4.81079,Optimal,3.65945,3.65945,0
 sarp-10-20-B-1,10,20,1,66.5397,8.36525,45.8652,5,0.01,29.0398,Optimal,2.87059,2.87059,0
 sarp-10-20-B-2,10,20,2,63.755,13.8006,51.0683,4,0.01,26.4872,Optimal,11.3856,11.3856,0
 sarp-10-20-C-1,10,20,7,167.291,122.876,136.104,3,0.05,154.063,Optimal,75.2116,75.2116,1.32262e-13
 sarp-10-20-C-2,10,20,6,197.426,112.32,153.55,3,0.02,156.197,Optimal,83.7881,83.7881,0
 sarp-10-30-A-1,10,30,2,45.5692,9.67938,48.7602,4,0.03,6.48833,Optimal,4.78293,4.78293,-1.12904e-11
 sarp-10-30-A-2,10,30,2,52.1815,10.2586,45.8203,3,0.02,16.6198,Optimal,5.68175,5.68175,0
 sarp-10-30-B-1,10,30,3,55.4963,26.6705,59.001,3,0.02,23.1657,Optimal,17.6123,17.6123,-2.82406e-12
 sarp-10-30-B-2,10,30,1,62.2232,7.09521,46.44,4,0.02,22.8784,Optimal,4.98915,4.98915,0
 sarp-10-30-C-1,10,30,5,161.24,65.2923,102.978,5,0.04,123.555,Optimal,52.0257,52.0257,-3.96068e-13
 sarp-10-30-C-2,10,30,6,175.279,108.584,138.805,4,0.06,145.058,Optimal,71.044,71.044,0
 sarp-20-15-A-1,20,15,6,107.607,35.8861,100.982,5,0.03,42.5112,Optimal,18.1819,18.1819,0
 sarp-20-15-A-2,20,15,3,98.8773,23.34,74.6973,6,0.03,47.52,Optimal,10.6987,10.6987,0
 sarp-20-15-B-1,20,15,5,127.001,30.1594,109.206,7,0.03,47.9541,Optimal,16.5587,16.5587,-5.42819e-12
 sarp-20-15-B-2,20,15,5,126.396,39.0332,102.711,7,0.03,62.7178,Optimal,16.4406,16.4406,-2.44186e-12
 sarp-20-15-C-1,20,15,12,317.924,159.864,254.344,5,0.05,223.444,Optimal,107.743,107.743,0
 sarp-20-15-C-2,20,15,11,361.368,172.617,240.498,7,0.1,293.488,Optimal,123.755,123.755,0
 sarp-20-20-A-1,20,20,2,104.977,16.8475,74.2596,7,0.04,47.5654,Optimal,13.6171,13.6171,-3.66566e-12
 sarp-20-20-A-2,20,20,4,98.0837,21.1124,89.9076,6,0.04,29.2884,Optimal,10.1322,10.1322,-2.95936e-11
 sarp-20-20-B-1,20,20,6,122.363,39.3184,116.922,4,0.08,44.759,Optimal,26.4758,26.4758,0
 sarp-20-20-B-2,20,20,4,116.816,31.9005,99.5688,6,0.04,49.1478,Optimal,24.4379,24.4379,0
 sarp-20-20-C-1,20,20,12,317.74,171.344,206.779,6,0.1,282.305,Optimal,126.978,126.978,0
 sarp-20-20-C-2,20,20,11,316.922,189.056,225.474,7,0.08,280.505,Optimal,130.519,130.519,0
